sample_id,signal,target_role,target,universe,universe_type,universe_threshold,validation,split_id,train_rows,test_rows,train_countries,test_countries,algorithm,model,r2,mae,median_ae,target_mean,target_sd,target_min,target_p01,target_median,target_p99,target_max,prediction_min,prediction_median,prediction_max,features_json,prediction_span,target_span
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_0,3252,576,155,29,Ridge,M3_Macro_Oil_RegQuality,0.2691040032786549,3.7744981582087656,2.4219138486818803,4.724993806296859,7.12632173806584,-31.55204544605841,-7.248856442205997,2.9289644455512693,26.547143960620232,74.81692614872443,-14.633870652717992,5.092911274877819,52.91026997545858,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",67.54414062817658,106.36897159478285
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,ElasticNet,M2_Macro_Oil,0.4364874735568111,3.3692996993727737,2.4721201907863994,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-6.55763205917884,4.661604273147288,44.06762830815008,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",50.62526036732892,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,ElasticNet,M3_Macro_Oil_RegQuality,0.452610468237871,3.3138977895148,2.507579311842634,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-6.880651556782455,4.545003249976031,43.720719152687,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",50.60137070946946,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,RandomForest,M2_Macro_Oil,0.5236538579132177,2.453463333454317,1.2020402409158948,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-3.273369074871743,2.9832143430007707,40.41213799900108,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",43.68550707387283,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,RandomForest,M3_Macro_Oil_RegQuality,0.3266276426619673,2.611990845292503,1.2625192869792334,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-8.661683944552328,2.889149874925678,41.4934821861978,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",50.15516613075013,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,Ridge,M2_Macro_Oil,0.434935434702807,3.377282864653901,2.501006635588359,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-6.780330517172265,4.625017150772836,44.19511044490288,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",50.97544096207515,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_1,2911,917,141,43,Ridge,M3_Macro_Oil_RegQuality,0.4497568943711265,3.3257899825244883,2.5165656671682823,4.286714692628523,6.606491068284394,-16.205300794119097,-3.073944997365809,2.540392123062229,35.84714254671436,58.51837251032528,-7.031131252344581,4.55301141836609,43.89492360384615,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",50.92605485619073,74.72367330444438
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,ElasticNet,M2_Macro_Oil,0.3897849593659156,7.771730078324167,2.0931026167311515,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-65.20211096516466,4.156945504550728,287.7444067053896,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",352.9465176705543,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,ElasticNet,M3_Macro_Oil_RegQuality,0.3902888666237274,7.755994044770742,2.0907236034799497,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-65.22684460275973,4.287156548706582,287.8563948873812,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",353.08323949014095,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,RandomForest,M2_Macro_Oil,0.3329103537855966,7.510845266314513,1.493615729886315,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-4.5850921852644735,3.738307827516528,463.8228945100442,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",468.4079866953087,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,RandomForest,M3_Macro_Oil_RegQuality,0.3235528819914478,7.529383559410313,1.4375735994938834,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-8.60895262931096,3.782589934855359,474.00357056038285,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",482.61252318969383,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,Ridge,M2_Macro_Oil,0.3898061441027491,7.796463082867509,2.122669862799289,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-65.36816110415528,4.117289563806118,289.10011011901247,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",354.46827122316773,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_2,3057,771,147,37,Ridge,M3_Macro_Oil_RegQuality,0.3902197097319884,7.777140757596836,2.095753468522765,9.222160273717869,41.36053664851495,-391.5551190092479,-9.520975258188525,3.647667731417533,193.80520175350864,452.2208630141506,-65.42024889393392,4.191256359873388,289.1831951603834,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",354.60344405431726,843.7759820233985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,ElasticNet,M2_Macro_Oil,0.0643221924263955,6.249729089575734,1.8349219063743407,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-189.09415479061,3.7899305927790863,287.41231752721035,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",476.50647231782034,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,ElasticNet,M3_Macro_Oil_RegQuality,0.0649403888372429,6.234720763507177,1.7864176915633667,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-189.1002180154049,3.473190088697046,287.567835335224,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",476.6680533506289,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,RandomForest,M2_Macro_Oil,-0.1987192584718284,6.087866684919789,1.4198638648160653,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-4.891486152987048,2.863681142887976,413.7058514214556,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",418.59733757444263,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,RandomForest,M3_Macro_Oil_RegQuality,-0.2731598336939678,6.244754691090457,1.4344458584285849,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-2.080868418880435,2.873355873174245,436.0046232912031,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",438.0854917100835,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,Ridge,M2_Macro_Oil,0.0625486419185438,6.250952019721535,1.850662935525308,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-190.01240225589183,3.79531447130921,288.74033987568515,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",478.75274213157695,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_3,3073,755,148,36,Ridge,M3_Macro_Oil_RegQuality,0.063087255743175,6.233781625056752,1.7828571955820802,6.619658873027509,30.54572690592269,-296.0133334563628,-10.56336082222868,2.317057410035104,130.76882129502377,431.7885759104592,-190.0441017063844,3.489931542412404,288.88855659502315,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",478.9326583014075,727.801909366822
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,ElasticNet,M2_Macro_Oil,0.4494387562171583,7.760331416539842,1.694994960083464,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-18.82193110045278,4.80181003090759,949.1332470033916,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",967.9551781038443,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,ElasticNet,M3_Macro_Oil_RegQuality,0.4480542182360476,7.988386350039636,1.8482978063895048,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-19.36916353121803,5.120428348320592,941.9727333943588,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",961.3418969255769,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,RandomForest,M2_Macro_Oil,0.3821194592412659,7.544628930505412,1.2507019525103815,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-3.022760105650362,3.41939023035345,274.08567773887506,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",277.10843784452544,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,RandomForest,M3_Macro_Oil_RegQuality,0.3875894430008194,7.716537099310726,1.335112455646153,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-3.109478049976388,3.7749095476473817,277.63075856368465,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",280.740236613661,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,Ridge,M2_Macro_Oil,0.4500764616543261,7.758167717099472,1.7101627545229263,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-18.92167491137644,4.796473562500857,953.6673684863129,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",972.5890433976892,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Country_Holdout_CV,fold_4,3019,809,145,39,Ridge,M3_Macro_Oil_RegQuality,0.4486102842946414,7.988725528169812,1.853868011230736,10.839879184455803,81.52795894437985,-40.10824601697438,-4.356484565287888,3.0603319991015674,81.15993346855036,1709.8272317393,-19.55791884590188,5.153006979769718,946.4974359251364,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",966.0553547710383,1749.9354777562744
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,ElasticNet,M2_Macro_Oil,0.2662054958783326,6.988646049672994,1.3892685243626586,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-252.56911714996608,3.477001195679782,1475.7329415238162,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",1728.3020586737823,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,ElasticNet,M3_Macro_Oil_RegQuality,0.2666195812917156,6.940913522442594,1.294600984226686,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-252.4713639457255,3.334254771836571,1474.472780775197,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",1726.9441447209224,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,RandomForest,M2_Macro_Oil,0.3443257775463026,6.750619562292143,1.262421456372795,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-1.0656445745117258,3.344737049692755,331.9976943022955,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",333.0633388768072,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,RandomForest,M3_Macro_Oil_RegQuality,0.3596977874184704,6.561089286945669,1.269878664678959,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-1.5531369054489976,3.319678924105858,337.1153884729413,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",338.66852537839026,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,Ridge,M2_Macro_Oil,0.2638302361813721,6.99121227905109,1.3837362375469202,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-253.78964696664383,3.4694047551180955,1482.6495854617565,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",1736.4392324284004,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2012__test_from_2013,2068,1760,181,183,Ridge,M3_Macro_Oil_RegQuality,0.2641984878332265,6.940859174644269,1.2868104896879606,7.48808490022457,57.87506086611221,-391.5551190092479,-11.062441648931154,2.7005006084691647,75.15029626785329,1709.8272317393,-253.7570667522757,3.311502409758441,1481.50889492767,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",1735.2659616799458,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,ElasticNet,M2_Macro_Oil,-0.1548665372973801,7.662543776260489,1.156377083183749,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-301.20762373626064,2.786300178014644,1746.356564668516,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1""]",2047.5641884047768,2101.382350748548
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__raw_ratio_stress__All_Eligible,Regulatory_Quality_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,all,,Future_Period,train_to_2014__test_from_2015,2427,1401,182,183,ElasticNet,M3_Macro_Oil_RegQuality,-0.1546526549637803,7.664025387611073,1.138996597666884,6.73079611709268,54.70965140235924,-391.5551190092479,-16.205300794119097,2.612756432084593,74.81692614872443,1709.8272317393,-301.19089430138524,2.753579619058674,1746.0530943120891,"[""Inward_FDI_Net_Flow_GDP_Pct_lag1"", ""GDP_log_lag1"", ""Population_log_lag1"", ""Inflation_CPI_Annual_Pct_lag1"", ""Electricity_Access_Pct_lag1"", ""Oil_Rents_GDP_Pct_lag1"", ""Regulatory_Quality_lag1""]",2047.2439886134744,2101.382350748548
