sample_id,signal,target_role,universe,validation,split_id,algorithm,comparison_type,point_delta_r2,bootstrap_median_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,alignment_flag
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,-0.0020725578416859,-0.0021209242551386,-4.83664134527384e-05,4.83664134527384e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,-0.0068117652103991,-0.0049344260613109,0.0018773391490882,0.0018773391490882,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,-0.0021539644567966,-0.002209231125819,-5.52666690223913e-05,5.52666690223913e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,-1.2832725064804151e-06,-1.917666620887548e-06,-6.34394114407133e-07,6.34394114407133e-07,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,0.0061648772468214,0.0057458286663614,-0.00041904858046,0.00041904858046,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,6.574449328722309e-06,1.2151469196752808e-05,5.577019868030497e-06,5.577019868030497e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,-0.0014731082748452,-0.0015112166385436,-3.810836369838588e-05,3.810836369838588e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,0.0009829734315228,0.0018182945234343,0.0008353210919114,0.0008353210919114,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.0015195152290085,-0.0015187756752371,7.395537713894562e-07,7.395537713894562e-07,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,-4.725912920999775e-07,-4.649105246889995e-07,7.680767410978007e-09,7.680767410978007e-09,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0214613137492958,0.0214000459977339,-6.126775156184427e-05,6.126775156184427e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,0.0015996033140817,0.0015929766058767,-6.626708204948706e-06,6.626708204948706e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,signal_increment,0.0006451537409849,0.0006564669361783,1.131319519337426e-05,1.131319519337426e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,0.00580778343029,0.006011632654427,0.0002038492241369,0.0002038492241369,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2014__test_from_2015,Ridge,signal_increment,0.0017639393019202,0.0018223879830068,5.844868108662027e-05,5.844868108662027e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,-1.2201137988832045e-08,-2.170047519456375e-08,-9.499337205731706e-09,9.499337205731706e-09,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,-0.0158550026764403,-0.0162407699537595,-0.0003857672773191,0.0003857672773191,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,0.001343726614944,0.0013685925101166,2.486589517258775e-05,2.486589517258775e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,7.246069966271308e-08,7.085643838333766e-08,-1.6042612793754072e-09,1.6042612793754072e-09,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,-0.0345219669290481,-0.0343189511855931,0.0002030157434549,0.0002030157434549,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,0.0020383771559611,0.0020878819241199,4.9504768158847856e-05,4.9504768158847856e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,0.0006166033309075,0.0006186745175673,2.0711866597911133e-06,2.0711866597911133e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,0.0256461652686607,0.0268105961482734,0.0011644308796127,0.0011644308796127,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge1pct,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,0.0012772617206227,0.0013064803590837,2.921863846105932e-05,2.921863846105932e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,-0.0038586508226908,-0.0034819760879139,0.0003766747347769,0.0003766747347769,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,-0.0218948500145262,-0.0210032941273025,0.0008915558872237,0.0008915558872237,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.0048811312365198,-0.0042609721028831,0.0006201591336367,0.0006201591336367,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,0.0002688283664972,0.0002884636235042,1.9635257007044604e-05,1.9635257007044604e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.022980570611541,0.022584599538271,-0.0003959710732699,0.0003959710732699,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,0.0021869218824094,0.0022887028222138,0.0001017809398043,0.0001017809398043,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,signal_increment,0.0009233359061174,0.0010148720309055,9.153612478801644e-05,9.153612478801644e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,-0.0307749989474008,-0.0305507193533216,0.0002242795940792,0.0002242795940792,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2014__test_from_2015,Ridge,signal_increment,0.0011228393729649,0.0012890075923414,0.0001661682193764,0.0001661682193764,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,0.0004962768918055,0.0004892823760795,-6.994515725944339e-06,6.994515725944339e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,-0.0366002269446853,-0.0367749110970007,-0.0001746841523153,0.0001746841523153,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,0.0020926702954532,0.0020693322888794,-2.333800657378093e-05,2.333800657378093e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,0.0002905692386144,0.0002965316751087,5.962436494255652e-06,5.962436494255652e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,0.0320260466001027,0.0318369975685423,-0.0001890490315604,0.0001890490315604,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,0.0020663039333284,0.0020991951528369,3.2891219508557334e-05,3.2891219508557334e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,0.0008960210794421,0.0010038509118022,0.00010782983236,0.00010782983236,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,-0.0024435888825705,-0.0018546565319933,0.0005889323505772,0.0005889323505772,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,normalized,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,0.0014503097548446,0.0016701022501846,0.0002197924953399,0.0002197924953399,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,0.0014129659843841,0.0013694193060274,-4.3546678356654045e-05,4.3546678356654045e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,0.0155285319476166,0.0160627532579687,0.0005342213103521,0.0005342213103521,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,0.001398406146791,0.0013572336903933,-4.117245639778666e-05,4.117245639778666e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,0.0028991033437166,0.00290625223458,7.148890863339918e-06,7.148890863339918e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,0.0176662434100947,0.0172018909768029,-0.0004643524332917,0.0004643524332917,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,0.0030430590974315,0.0030596070654759,1.6547968044455796e-05,1.6547968044455796e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2014__test_from_2015,ElasticNet,signal_increment,0.0027400720005861,0.0027665266109854,2.6454610399351264e-05,2.6454610399351264e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,-0.011445719923832,-0.0111899024294231,0.0002558174944088,0.0002558174944088,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2014__test_from_2015,Ridge,signal_increment,0.0029692149935159,0.0029948869742879,2.5671980771913017e-05,2.5671980771913017e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,0.002437502634203,0.0024510969289722,1.35942947692147e-05,1.35942947692147e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,-0.0315207050058601,-0.0302187985340019,0.0013019064718581,0.0013019064718581,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,0.0026458786765236,0.0026636858415279,1.7807165004324332e-05,1.7807165004324332e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,0.0024055581523363,0.0024863982739646,8.084012162828946e-05,8.084012162828946e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,-0.0091994790750395,-0.0084782139216564,0.0007212651533831,0.0007212651533831,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,0.0026932530133514,0.0027593127623985,6.605974904710932e-05,6.605974904710932e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,0.002353406555384,0.0023115500987735,-4.185645661053394e-05,4.185645661053394e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,-0.0233655763458996,-0.0195145629535947,0.0038510133923049,0.0038510133923049,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__All_Eligible,Regulatory_Quality_lag1,primary,All_Eligible,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,0.002573001177784,0.0025331232751966,-3.987790258735968e-05,3.987790258735968e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,-0.0057045084522696,-0.0052838244781907,0.0004206839740789,0.0004206839740789,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,0.0119831977999667,0.0128352697270855,0.0008520719271188,0.0008520719271188,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Country_Holdout_CV,OOF_ALL_FOLDS,Ridge,signal_increment,-0.0066852187787496,-0.0061765637293741,0.0005086550493754,0.0005086550493754,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,signal_increment,0.0021127444307322,0.0021324778008707,1.9733370138497183e-05,1.9733370138497183e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,RandomForest,signal_increment,-0.005385889123158,-0.0045439872916474,0.0008419018315106,0.0008419018315106,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2012__test_from_2013,Ridge,signal_increment,0.002272597406107,0.002288223828815,1.5626422707970544e-05,1.5626422707970544e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,signal_increment,0.0014046687521056,0.0014020524446111,-2.6163074945406706e-06,2.6163074945406706e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,signal_increment,0.0032022212971293,0.0041982009603521,0.0009959796632228,0.0009959796632228,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,signal_increment,0.0015074399707948,0.0014970928494444,-1.0347121350395838e-05,1.0347121350395838e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,signal_increment,0.0012495332081886,0.0012522458205445,2.712612355904032e-06,2.712612355904032e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,signal_increment,-0.0253786259001901,-0.023846066561128,0.001532559339062,0.001532559339062,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,signal_increment,0.0013558614495033,0.0013588351589093,2.973709405995617e-06,2.973709405995617e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,signal_increment,0.0011704464937638,0.0011721832461818,1.7367524179912053e-06,1.7367524179912053e-06,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,signal_increment,0.0129433631257601,0.0135167020012909,0.0005733388755307,0.0005733388755307,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,signal_increment,0.0012757038428458,0.0012891661777542,1.3462334908453943e-05,1.3462334908453943e-05,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,signal_increment,0.0005885218592237,0.0007587901944765,0.0001702683352527,0.0001702683352527,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,signal_increment,0.0112651045716718,0.0098111228538205,-0.0014539817178513,0.0014539817178513,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,signal_increment,0.0005568033279206,0.0007467891575094,0.0001899858295888,0.0001899858295888,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,ElasticNet,signal_increment,-0.0121240515003167,-0.0119337316592612,0.0001903198410554,0.0001903198410554,Within_0.005
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,primary,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,OOF_ALL_FOLDS,RandomForest,signal_increment,0.003824971975234,0.0035099167159512,-0.0003150552592827,0.0003150552592827,Within_0.005
