sample_id,signal,target_role,target,universe,validation,split_id,algorithm,r2_base,mae_base,median_ae_base,base_model,added_model,r2_added,mae_added,median_ae_added,delta_r2,delta_mae,delta_median_ae
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,RandomForest,0.1759524560756117,0.9710158528927376,0.5983128426865156,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1979234648662197,0.964823182692184,0.6045704571973115,0.02197100879060801,-0.006192670200553585,0.0062576145107958725
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2014__test_from_2015,Ridge,0.2257752715999348,0.9236419954858924,0.588189697072822,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2247014772284262,0.923637079324549,0.5927048042013487,-0.0010737943715085907,-4.916161343460068e-06,0.004515107128526763
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,0.2316139160641079,0.9346939221039982,0.604039389116473,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.231614268004403,0.934693724867445,0.6040367702397491,3.519402951013273e-07,-1.9723655320103006e-07,-2.6188767239254673e-06
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.2019147679180984,0.9857467632723058,0.6548983850251097,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2104695094763263,0.9718523926627746,0.6185349153623005,0.008554741558227913,-0.013894370609531248,-0.03636346966280912
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.2300244773652315,0.9343786271397612,0.6009716804809653,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2308373053612675,0.9338055424693829,0.6166603973630891,0.0008128279960360196,-0.0005730846703783099,0.01568871688212381
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.258369356648356,0.9277948549174666,0.6273149973532208,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2583686303324416,0.9277941251558698,0.6273119013382931,-7.263159143566789e-07,-7.297615968182569e-07,-3.096014927761459e-06
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.2678732222238181,0.9452664011488168,0.6090508830919197,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2699531945820285,0.9411366816733538,0.6285226453915826,0.0020799723582103913,-0.004129719475462923,0.019471762299662965
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.2558951883940932,0.9282371000786596,0.6216092122211776,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2565521233723393,0.9277918861285036,0.628214487490218,0.0006569349782460931,-0.0004452139501559538,0.006605275269040423
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.1756499490984475,0.9766275422991596,0.6178876860410387,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1756202146382093,0.9767655706055084,0.6112399791332628,-2.9734460238212135e-05,0.00013802830634879193,-0.006647706907775941
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.14575579610088,1.006572818454525,0.6572792374127416,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2426896333935683,0.9410140413979208,0.5772007980664003,0.09693383729268831,-0.06555877705660429,-0.08007843934634129
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge10pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge10pct,Future_Period,train_to_2018__test_from_2019,Ridge,0.1712386022016613,0.979422027898912,0.6149459552240195,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1710070033274475,0.979218487759528,0.6084393326539097,-0.00023159887421378422,-0.00020354013938395088,-0.00650662257010981
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,ElasticNet,0.4638886437583865,0.6285129808999252,0.4413434786699506,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4569922453656512,0.6386166691552146,0.4772685326127751,-0.0068963983927353145,0.0101036882552894,0.03592505394282447
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,RandomForest,0.3865196096007346,0.6628584767713964,0.4059770873002651,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3932772325071343,0.6682834485280762,0.4627059753340102,0.006757622906399696,0.005424971756679775,0.056728888033745095
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_0,Ridge,0.4631829403004328,0.6308295604248794,0.4402312561236665,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4551840959169986,0.6417078858014071,0.4744287676594726,-0.007998844383434178,0.010878325376527775,0.034197511535806135
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,ElasticNet,0.4660782332401633,0.668701587671908,0.5080520134058728,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4631994265504963,0.6715344356622818,0.5041425383124079,-0.0028788066896670017,0.0028328479903737547,-0.003909475093464954
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,RandomForest,0.385810681507888,0.7287239000972733,0.5349953541778567,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3975229041617747,0.7281974554826007,0.50894225741333,0.011712222653886717,-0.0005264446146725499,-0.026053096764526718
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_1,Ridge,0.4668728398561862,0.6661290420782686,0.4965269729652264,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4615968573725372,0.671761684258906,0.4918377764207447,-0.005275982483649022,0.005632642180637415,-0.0046891965444816885
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,ElasticNet,0.1407095066411741,0.8763429530376174,0.4887348441811531,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1404922044530357,0.8765628077938017,0.4887366813883955,-0.0002173021881383963,0.00021985475618424566,1.8372072423944452e-06
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,RandomForest,0.0954601533482375,0.9216645086561908,0.490778536097513,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1040353594744736,0.9069680436715132,0.530434059520038,0.008575206126236093,-0.014696464984677582,0.039655523422524985
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_2,Ridge,0.1380775763448798,0.87333756976499,0.4907572223868415,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1361935904508033,0.8751486971983808,0.4903318710429644,-0.001883985894076512,0.0018111274333908467,-0.0004253513438771117
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,ElasticNet,0.2290344786918299,1.0379086415983678,0.7068572571067337,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1970283712163434,1.0861214503071768,0.7566596482632449,-0.03200610747548652,0.04821280870880895,0.049802391156511194
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,RandomForest,0.2128460371841726,1.102120426432136,0.8135942792897026,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1672186668866105,1.1503730784392825,0.9180045903619612,-0.045627370297562114,0.04825265200714646,0.10441031107225862
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_3,Ridge,0.2253227749579132,1.041247105708467,0.7022859558378407,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1760435109894256,1.1100692920491806,0.7958892764028312,-0.049279263968487586,0.06882218634071369,0.09360332056499054
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,ElasticNet,0.4557351460385445,0.6402742956812145,0.385804780221894,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4553771619714266,0.6396682508321611,0.3871822835809775,-0.0003579840671179002,-0.0006060448490534665,0.0013775033590834873
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,RandomForest,0.3602043065560694,0.6870580980628194,0.4329308477116733,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4104383010029815,0.6844129400926868,0.4521978361821954,0.05023399444691212,-0.002645157970132539,0.019266988470522106
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Country_Holdout_CV,fold_4,Ridge,0.456259448302674,0.6402473292295164,0.3701646306435224,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4534677200137249,0.6374963470192054,0.3981230305955685,-0.0027917282889491357,-0.0027509822103110038,0.027958399952046076
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,ElasticNet,0.293979048340663,0.8506526941244769,0.5139214830747414,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2916775182318267,0.8556671454414615,0.5111353360218824,-0.002301530108836325,0.005014451316984636,-0.002786147052858956
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,RandomForest,0.2122344759828712,0.9282348906203546,0.5679901175116964,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1990200813230587,0.9200367027718016,0.527660790994879,-0.0132143946598125,-0.008198187848552974,-0.04032932651681742
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2012__test_from_2013,Ridge,0.2923780382422196,0.8504288011179132,0.5132039797622714,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2900914853110318,0.8553609274248568,0.5125436242325556,-0.002286552931187791,0.004932126306943618,-0.0006603555297157726
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,ElasticNet,0.3034801950981809,0.8829448032522167,0.551162551440803,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3031321170409023,0.8834228239144499,0.5481788227355279,-0.0003480780572786002,0.00047802066223323614,-0.0029837287052750794
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,RandomForest,0.1974090764462122,0.952981638438426,0.6034034918815895,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2185254883730795,0.928360135985542,0.5084587803293816,0.021116411926867307,-0.02462150245288397,-0.09494471155220785
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2014__test_from_2015,Ridge,0.300910541105656,0.8836978005436678,0.5385605029034479,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3005465022421136,0.8842816207175214,0.5366490797514465,-0.0003640388635424152,0.0005838201738536108,-0.0019114231520014346
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,0.316581295826037,0.8833680439152818,0.5339550322480004,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3136041186124364,0.8870175334707979,0.5446329658689977,-0.002977177213600579,0.003649489555516139,0.010677933620997226
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,RandomForest,0.2179304440976962,0.9342357530352264,0.5885530467140205,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2332589045284481,0.934163747104906,0.609573229679681,0.015328460430751895,-7.200593032041791e-05,0.02102018296566044
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2015__test_from_2016,Ridge,0.3145058870877421,0.88480314840592,0.5416100371082853,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3109741285191945,0.8885347762467181,0.5423457055047645,-0.003531758568547594,0.0037316278407980574,0.0007356683964792055
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,0.3452688601139895,0.8790821402420913,0.5578996920101659,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3431963022723038,0.8815436819378681,0.5602810755985792,-0.002072557841685696,0.0024615416957768366,0.0023813835884133328
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,RandomForest,0.2553400615586723,0.961535893769441,0.6689035474200388,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2485282963482731,0.9576355622073612,0.6218773444842559,-0.0068117652103991955,-0.0039003315620798062,-0.04702620293578286
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2016__test_from_2017,Ridge,0.3430120858541522,0.8799169152866462,0.5554142707259067,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3408581213973556,0.8824032448947304,0.5617569088880519,-0.0021539644567966088,0.002486329608084259,0.006342638162145198
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,ElasticNet,0.2853944821054719,0.8989951818682573,0.5641252816543869,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2853931988329654,0.8990003946346908,0.5640851085980192,-1.2832725065359263e-06,5.212766433504434e-06,-4.0173056367720505e-05
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,RandomForest,0.181580230127209,0.9989358415358724,0.6488083943970768,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.1877451073740305,0.9689534598310884,0.62049793532304,0.006164877246821493,-0.029982381704784067,-0.028310459074036842
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge15pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge15pct,Future_Period,train_to_2018__test_from_2019,Ridge,0.2805401219274686,0.9032056703804592,0.5574708602897593,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2805466963767973,0.9031172590311608,0.5567012141398244,6.574449328722309e-06,-8.841134929837846e-05,-0.0007696461499349105
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,ElasticNet,0.4904642288137468,0.5628456002175963,0.3591941858699908,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4904642263751955,0.5628455980738551,0.359193984467886,-2.438551305328218e-09,-2.143741184568171e-09,-2.0140210482688659e-07
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,RandomForest,0.4562718170436137,0.5881584642654254,0.3997653026710616,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4616442123017409,0.5845442194522237,0.3989316008163565,0.005372395258127216,-0.003614244813201717,-0.0008337018547051045
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_0,Ridge,0.4914198591849901,0.5617778525721296,0.3722590236309163,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.4949746975043576,0.5591024266433228,0.3530765938908769,0.0035548383193674815,-0.002675425928806874,-0.019182429740039364
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,ElasticNet,0.3722294177178294,0.5424454435376239,0.3756325418143198,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3729346012792682,0.5412665341382216,0.3732929277666987,0.0007051835614387825,-0.0011789093994023503,-0.002339614047621119
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,RandomForest,0.3035561231119736,0.5711632297509063,0.3793388526946469,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2778323384216817,0.5870173975107641,0.3530203776366513,-0.025723784690291907,0.015854167759857818,-0.026318475057995616
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_1,Ridge,0.3720656131039324,0.5434878156593675,0.366938090305215,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3756697709330087,0.5400974435120336,0.3786690281344484,0.0036041578290763043,-0.003390372147333953,0.011730937829233401
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,ElasticNet,0.2220606393936265,0.6076123337296836,0.3815137610700548,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2223190570286189,0.6059638503803826,0.3765254736835975,0.0002584176349924028,-0.001648483349301011,-0.004988287386457291
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,RandomForest,0.2231187428587555,0.5993411400027092,0.3679061705359908,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2708090918792329,0.5796714692089538,0.3554851763032346,0.04769034902047742,-0.019669670793755367,-0.012420994232756166
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_2,Ridge,0.2203017632102102,0.6068033339955793,0.3697639439041476,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.2231264018179566,0.6024956243143452,0.3608767472806353,0.002824638607746399,-0.004307709681234062,-0.008887196623512283
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_3,ElasticNet,0.3509565324459801,0.8590607519797764,0.5491433740950711,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3486418113449281,0.8647464497830707,0.5551316334519747,-0.002314721101051964,0.0056856978032943095,0.0059882593569036136
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__normalized__Oil_Rent_Intensive_Pre2016_ge1pct,Regulatory_Quality_lag1,normalized,Inward_FDI_Net_Flow_GDP_Pct_asinh,Oil_Rent_Intensive_Pre2016_ge1pct,Country_Holdout_CV,fold_3,RandomForest,0.3217416893412202,0.87458257968732,0.5096207620569904,M2_Macro_Oil,M3_Macro_Oil_RegQuality,0.3382964389027768,0.8651750000846723,0.5336017364212751,0.01655474956155656,-0.009407579602647709,0.023980974364284702
