Country Name,ISO3,Year,Avg_FDI_Restriction_Index,FDI_Flows_Millions_USD
Algeria,DZA,2005,0.020836938,8225
Algeria,DZA,2006,0.020836938,10114
Algeria,DZA,2007,0.020836938,11857
Algeria,DZA,2008,0.020836938,14489
Algeria,DZA,2009,0.020836938,17243
Algeria,DZA,2010,0.020836938,19545
Algeria,DZA,2011,0.020836938,23536
Algeria,DZA,2012,0.020836938,25035
Algeria,DZA,2013,0.020836938,26732
Algeria,DZA,2014,0.020836938,28239
Algeria,DZA,2015,0.020836938,27654
Algeria,DZA,2016,0.020836938,29291
Algeria,DZA,2017,0.020836938,30523
Algeria,DZA,2018,0.020836938,31998
Algeria,DZA,2019,0.020836938,33379
Algeria,DZA,2020,0.020836938,34519
Algeria,DZA,2021,0.007855537,35389
Egypt,EGY,1995,0.009346336,14690
Egypt,EGY,1996,0.009346336,15326
Egypt,EGY,1997,0.009346336,16578
Egypt,EGY,1998,0.009346336,17654
Egypt,EGY,1999,0.009346336,18719
Egypt,EGY,2000,0.009346336,19955
Egypt,EGY,2001,0.009346336,20465
Egypt,EGY,2002,0.009346336,21112
Egypt,EGY,2003,0.009346336,21349
Egypt,EGY,2004,0.009346336,23506
Egypt,EGY,2005,0.009346336,28882
Egypt,EGY,2006,0.009346336,38925
Egypt,EGY,2007,0.009346336,50503
Egypt,EGY,2008,0.009346336,59997
Egypt,EGY,2009,0.009346336,66709
Egypt,EGY,2010,0.009346336,73095
Egypt,EGY,2011,0.009346336,72612
Egypt,EGY,2012,0.009346336,78643
Egypt,EGY,2013,0.009346336,82893
Egypt,EGY,2014,0.009346336,87485
Egypt,EGY,2015,0.009346336,94307
Egypt,EGY,2016,0.009346336,102324
Egypt,EGY,2017,0.009346336,109677
Egypt,EGY,2018,0.009346336,117728
Egypt,EGY,2019,0.009346336,126639
Egypt,EGY,2020,0.009346336,132477
Egypt,EGY,2021,0.010057543,137543
Spain,ESP,1995,0.000803558,105723
Spain,ESP,1996,0.000803558,110224
Spain,ESP,1997,0.000803558,106007
Spain,ESP,1998,0.000803558,126060
Spain,ESP,1999,0.000803558,125361
Spain,ESP,2000,0.000803558,156348
Spain,ESP,2001,0.000803558,177254
Spain,ESP,2002,0.000803558,257106
Spain,ESP,2003,0.000803558,339652
Spain,ESP,2004,0.000803558,407472
Spain,ESP,2005,0.000803558,384538
Spain,ESP,2006,0.000803558,461528
Spain,ESP,2007,0.000803558,585857
Spain,ESP,2008,0.000803558,588901
Spain,ESP,2009,0.000803558,632246
Spain,ESP,2010,0.000803558,628341
Spain,ESP,2011,0.000803558,628950
Spain,ESP,2012,0.000803558,592267
Spain,ESP,2013,0.000803558,583447
Spain,ESP,2014,0.000803558,540287
Spain,ESP,2015,0.000803558,513621
Spain,ESP,2016,0.000803558,468449
Spain,ESP,2017,0.000803558,594282
Spain,ESP,2018,0.000803558,628784
Spain,ESP,2019,0.000803558,651467
Spain,ESP,2020,0.000803558,748989
Spain,ESP,2021,0.000803558,763245
Estonia,EST,1995,0.00287,674
Estonia,EST,1996,0.00287,821
Estonia,EST,1997,0.00287,1161
Estonia,EST,1998,0.00287,1822
Estonia,EST,1999,0.00287,2465
Estonia,EST,2000,0.00287,2645
Estonia,EST,2001,0.00287,3149
Estonia,EST,2002,0.00287,4231
Estonia,EST,2003,0.00287,7014
Estonia,EST,2004,0.00287,10045
Estonia,EST,2005,0.00287,11192
Estonia,EST,2006,0.00287,12119
Estonia,EST,2007,0.00287,15671
Estonia,EST,2008,0.00287,15449
Estonia,EST,2009,0.00287,15841
Estonia,EST,2010,0.00287,15551
Estonia,EST,2011,0.00287,16350
Estonia,EST,2012,0.00287,18936
Estonia,EST,2013,0.00287,21780
Estonia,EST,2014,0.00287,20376
Estonia,EST,2015,0.00287,18384
Estonia,EST,2016,0.00287,19039
Estonia,EST,2017,0.00287,23261
Estonia,EST,2018,0.00287,24316
Estonia,EST,2019,0.00287,27377
Estonia,EST,2020,0.00287,33202
Estonia,EST,2021,0.00287,35019
Finland,FIN,1995,0.001620625,8155
Finland,FIN,1996,0.001620625,8609
Finland,FIN,1997,0.001620625,9594
Finland,FIN,1998,0.001620625,16455
Finland,FIN,1999,0.001620625,18320
Finland,FIN,2000,0.001620625,24273
Finland,FIN,2001,0.001620625,24070
Finland,FIN,2002,0.001620625,33987
Finland,FIN,2003,0.001620625,50257
Finland,FIN,2004,0.001620625,57379
Finland,FIN,2005,0.001620625,54802
Finland,FIN,2006,0.001620625,70569
Finland,FIN,2007,0.001620625,91703
Finland,FIN,2008,0.001620625,83534
Finland,FIN,2009,0.001620625,85163
Finland,FIN,2010,0.001620625,86698
Finland,FIN,2011,0.001620625,89232
Finland,FIN,2012,0.001620625,96641
Finland,FIN,2013,0.001620625,88806
Finland,FIN,2014,0.001620625,93052
Finland,FIN,2015,0.001620625,81658
Finland,FIN,2016,0.001620625,79932
Finland,FIN,2017,0.001620625,89985
Finland,FIN,2018,0.001620625,72072
Finland,FIN,2019,0.001620625,85821
Finland,FIN,2020,0.001620625,90301
Finland,FIN,2021,0.001620625,85919
France,FRA,1995,0.001149531,233126
France,FRA,1996,0.001149531,314647
France,FRA,1997,0.001149531,328951
France,FRA,1998,0.001149531,454046
France,FRA,1999,0.001149531,597283
France,FRA,2000,0.001149531,184215
France,FRA,2001,0.001149531,195513
France,FRA,2002,0.001149531,251729
France,FRA,2003,0.001149531,345577
France,FRA,2004,0.001149531,403441
France,FRA,2005,0.001149531,371447
France,FRA,2006,0.001149531,493763
France,FRA,2007,0.001149531,623625
France,FRA,2008,0.001149531,563005
France,FRA,2009,0.001149531,648012
France,FRA,2010,0.001149531,630710
France,FRA,2011,0.001149531,698871
France,FRA,2012,0.001149531,680410
France,FRA,2013,0.001149531,804773
France,FRA,2014,0.001149531,715554
France,FRA,2015,0.001149531,701052
France,FRA,2016,0.001149531,702363
France,FRA,2017,0.001149531,846845
France,FRA,2018,0.001149531,801678
France,FRA,2019,0.001149531,835976
France,FRA,2020,0.001149531,959493
France,FRA,2021,0.001242257,946520
United Kingdom,GBR,1995,0.00293,199772
United Kingdom,GBR,1996,0.00293,228643
United Kingdom,GBR,1997,0.00293,252959
United Kingdom,GBR,1998,0.00293,337386
United Kingdom,GBR,1999,0.00293,385146
United Kingdom,GBR,2000,0.00293,439458
United Kingdom,GBR,2001,0.00293,479681
United Kingdom,GBR,2002,0.00293,491596
United Kingdom,GBR,2003,0.00293,570596
United Kingdom,GBR,2004,0.00293,659807
United Kingdom,GBR,2005,0.00293,788150
United Kingdom,GBR,2006,0.00293,1035206
United Kingdom,GBR,2007,0.00293,1124650
United Kingdom,GBR,2008,0.00293,911162
United Kingdom,GBR,2009,0.00293,1026226
United Kingdom,GBR,2010,0.00293,1068187
United Kingdom,GBR,2011,0.00293,1157504
United Kingdom,GBR,2012,0.00293,1440494
United Kingdom,GBR,2013,0.00293,1512554
United Kingdom,GBR,2014,0.00293,1581501
United Kingdom,GBR,2015,0.00293,1530629
United Kingdom,GBR,2016,0.00293,1460614
United Kingdom,GBR,2017,0.00293,1881476
United Kingdom,GBR,2018,0.00293,1996777
United Kingdom,GBR,2019,0.00293,2152764
United Kingdom,GBR,2020,0.00293,2575605
United Kingdom,GBR,2021,0.0001,2689966
Georgia,GEO,1995,0.004658333,32
Georgia,GEO,1996,0.004658333,68
Georgia,GEO,1997,0.004658333,246
Georgia,GEO,1998,0.004658333,512
Georgia,GEO,1999,0.004658333,631
Georgia,GEO,2000,0.004658333,762
Georgia,GEO,2001,0.004658333,879
Georgia,GEO,2002,0.004658333,1049
Georgia,GEO,2003,0.004658333,1395
Georgia,GEO,2004,0.004658333,1913
Georgia,GEO,2005,0.004658333,2396
Georgia,GEO,2006,0.004658333,3599
Georgia,GEO,2007,0.004658333,5448
Georgia,GEO,2008,0.004658333,6918
Georgia,GEO,2009,0.004658333,7598
Georgia,GEO,2010,0.004658333,8518
Georgia,GEO,2011,0.004658333,9767
Georgia,GEO,2012,0.004658333,10725
Georgia,GEO,2013,0.004658333,11904
Georgia,GEO,2014,0.004658333,13464
Georgia,GEO,2015,0.004658333,13772
Georgia,GEO,2016,0.004658333,15188
Georgia,GEO,2017,0.004658333,18024
Georgia,GEO,2018,0.004658333,18425
Georgia,GEO,2019,0.004658333,19467
Georgia,GEO,2020,0.004658333,18735
Georgia,GEO,2021,0.007783333,19462
Greece,GRC,1995,0.001236016,10971
Greece,GRC,1996,0.001236016,12029
Greece,GRC,1997,0.001236016,13013
Greece,GRC,1998,0.001236016,13084
Greece,GRC,1999,0.001236016,15890
Greece,GRC,2000,0.001236016,14113
Greece,GRC,2001,0.001236016,13941
Greece,GRC,2002,0.001236016,15561
Greece,GRC,2003,0.001236016,22454
Greece,GRC,2004,0.001236016,28482
Greece,GRC,2005,0.001236016,29189
Greece,GRC,2006,0.001236016,41288
Greece,GRC,2007,0.001236016,53221
Greece,GRC,2008,0.001236016,38119
Greece,GRC,2009,0.001236016,42097
Greece,GRC,2010,0.001236016,35026
Greece,GRC,2011,0.001236016,29060
Greece,GRC,2012,0.001236016,24765
Greece,GRC,2013,0.001236016,25850
Greece,GRC,2014,0.001236016,21550
Greece,GRC,2015,0.001236016,24081
Greece,GRC,2016,0.001236016,24615
Greece,GRC,2017,0.001236016,33403
Greece,GRC,2018,0.001236016,35743
Greece,GRC,2019,0.001236016,45158
Greece,GRC,2020,0.001236016,39086
Greece,GRC,2021,0.001236016,43479
Croatia,HRV,1995,0.00244875,496
Croatia,HRV,1996,0.00244875,988
Croatia,HRV,1997,0.00244875,2136
Croatia,HRV,1998,0.00244875,1932
Croatia,HRV,1999,0.00244875,2564
Croatia,HRV,2000,0.00244875,2785
Croatia,HRV,2001,0.00244875,3544
Croatia,HRV,2002,0.00244875,5507
Croatia,HRV,2003,0.00244875,7665
Croatia,HRV,2004,0.00244875,11435
Croatia,HRV,2005,0.00244875,13684
Croatia,HRV,2006,0.00244875,24872
Croatia,HRV,2007,0.00244875,44214
Croatia,HRV,2008,0.00244875,30645
Croatia,HRV,2009,0.00244875,35970
Croatia,HRV,2010,0.00244875,34967
Croatia,HRV,2011,0.00244875,31742
Croatia,HRV,2012,0.00244875,33126
Croatia,HRV,2013,0.00244875,33650
Croatia,HRV,2014,0.00244875,33284
Croatia,HRV,2015,0.00244875,27427
Croatia,HRV,2016,0.00244875,29354
Croatia,HRV,2017,0.00244875,35949
Croatia,HRV,2018,0.00244875,35504
Croatia,HRV,2019,0.00244875,38974
Croatia,HRV,2020,0.00244875,42335
Croatia,HRV,2021,0.002570333,44049
Hungary,HUN,1995,0.002681944,11304
Hungary,HUN,1996,0.002681944,13282
Hungary,HUN,1997,0.002681944,17968
Hungary,HUN,1998,0.002681944,20733
Hungary,HUN,1999,0.002681944,23260
Hungary,HUN,2000,0.002681944,22870
Hungary,HUN,2001,0.002681944,27407
Hungary,HUN,2002,0.002681944,36224
Hungary,HUN,2003,0.002681944,48340
Hungary,HUN,2004,0.002681944,61567
Hungary,HUN,2005,0.002681944,61110
Hungary,HUN,2006,0.002681944,80153
Hungary,HUN,2007,0.002681944,95469
Hungary,HUN,2008,0.002681944,88551
Hungary,HUN,2009,0.002681944,100207
Hungary,HUN,2010,0.002681944,91723
Hungary,HUN,2011,0.002681944,88056
Hungary,HUN,2012,0.002681944,105322
Hungary,HUN,2013,0.002681944,109318
Hungary,HUN,2014,0.002681944,99452
Hungary,HUN,2015,0.002681944,84987
Hungary,HUN,2016,0.002681944,80835
Hungary,HUN,2017,0.002681944,90225
Hungary,HUN,2018,0.002681944,88612
Hungary,HUN,2019,0.002681944,90784
Hungary,HUN,2020,0.002681944,98929
Hungary,HUN,2021,0.002681944,102725
Indonesia,IDN,2003,0.005091922,10328
Indonesia,IDN,2004,0.005091922,15858
Indonesia,IDN,2005,0.005091922,41187
Indonesia,IDN,2006,0.005091922,54534
Indonesia,IDN,2007,0.005091922,79927
Indonesia,IDN,2008,0.005091922,72228
Indonesia,IDN,2009,0.005091922,108796
Indonesia,IDN,2010,0.005091922,160735
Indonesia,IDN,2011,0.005091922,184804
Indonesia,IDN,2012,0.005091922,211635
Indonesia,IDN,2013,0.005091922,230799
Indonesia,IDN,2014,0.005091922,217487
Indonesia,IDN,2015,0.005091922,222410
Indonesia,IDN,2016,0.005091922,249859
Indonesia,IDN,2017,0.005091922,231492
Indonesia,IDN,2018,0.005091922,225720
Indonesia,IDN,2019,0.005091922,235348
Indonesia,IDN,2020,0.005091922,240564
Indonesia,IDN,2021,0.004426447,259697
India,IND,1995,0.004179537,5641
India,IND,1996,0.004179537,8166
India,IND,1997,0.004179537,9719
India,IND,1998,0.004179537,13077
India,IND,1999,0.004179537,15052
India,IND,2000,0.004179537,16339
India,IND,2001,0.004179537,19676
India,IND,2002,0.004179537,25826
India,IND,2003,0.004179537,32549
India,IND,2004,0.004179537,38060
India,IND,2005,0.004179537,43202
India,IND,2006,0.004179537,70870
India,IND,2007,0.004179537,105790
India,IND,2008,0.004179537,125212
India,IND,2009,0.004179537,171218
India,IND,2010,0.004179537,205580
India,IND,2011,0.004179537,206354
India,IND,2012,0.004179537,224985
India,IND,2013,0.004179537,226549
India,IND,2014,0.004179537,253120
India,IND,2015,0.004179537,282617
India,IND,2016,0.004179537,318320
India,IND,2017,0.004179537,377246
India,IND,2018,0.004179537,386169
India,IND,2019,0.004179537,426959
India,IND,2020,0.004179537,480127
India,IND,2021,0.004036257,514130
Ireland,IRL,1995,0.002453333,44187
Ireland,IRL,1996,0.002453333,46804
Ireland,IRL,1997,0.002453333,47970
Ireland,IRL,1998,0.002453333,62205
Ireland,IRL,1999,0.002453333,72815
Ireland,IRL,2000,0.002453333,127089
Ireland,IRL,2001,0.002453333,134052
Ireland,IRL,2002,0.002453333,182897
Ireland,IRL,2003,0.002453333,222837
Ireland,IRL,2004,0.002453333,207647
Ireland,IRL,2005,0.002453333,163530
Ireland,IRL,2006,0.002453333,156491
Ireland,IRL,2007,0.002453333,203683
Ireland,IRL,2008,0.002453333,188290
Ireland,IRL,2009,0.002453333,250103
Ireland,IRL,2010,0.002453333,285575
Ireland,IRL,2011,0.002453333,290495
Ireland,IRL,2012,0.002453333,383204
Ireland,IRL,2013,0.002453333,442869
Ireland,IRL,2014,0.002453333,466202
Ireland,IRL,2015,0.002453333,920371
Ireland,IRL,2016,0.002453333,859344
Ireland,IRL,2017,0.002453333,1112824
Ireland,IRL,2018,0.002453333,1081207
Ireland,IRL,2019,0.002453333,1271895
Ireland,IRL,2020,0.002453333,1423311
Ireland,IRL,2021,0.002453333,1424741
Iceland,ISL,1995,0.025668333,129
Iceland,ISL,1996,0.025668333,199
Iceland,ISL,1997,0.025668333,336
Iceland,ISL,1998,0.025668333,466
Iceland,ISL,1999,0.025668333,478
Iceland,ISL,2000,0.025668333,497
Iceland,ISL,2001,0.025668333,686
Iceland,ISL,2002,0.025668333,798
Iceland,ISL,2003,0.025668333,1193
Iceland,ISL,2004,0.025668333,2077
Iceland,ISL,2005,0.025668333,4689
Iceland,ISL,2006,0.025668333,7667
Iceland,ISL,2007,0.025668333,16419
Iceland,ISL,2008,0.025668333,9208
Iceland,ISL,2009,0.025668333,8629
Iceland,ISL,2010,0.025668333,11784
Iceland,ISL,2011,0.025668333,12656
Iceland,ISL,2012,0.025668333,10367
Iceland,ISL,2013,0.025668333,7367
Iceland,ISL,2014,0.025668333,7889
Iceland,ISL,2015,0.025668333,7851
Iceland,ISL,2016,0.025668333,9841
Iceland,ISL,2017,0.025668333,10130
Iceland,ISL,2018,0.025668333,8751
Iceland,ISL,2019,0.025668333,8012
Iceland,ISL,2020,0.025668333,7343
Iceland,ISL,2021,0.025668333,9656
Israel,ISR,1995,0.005819095,5893
Israel,ISR,1996,0.005819095,7376
Israel,ISR,1997,0.005819095,9045
Israel,ISR,1998,0.005819095,10418
Israel,ISR,1999,0.005819095,17743
Israel,ISR,2000,0.005819095,20426
Israel,ISR,2001,0.005819095,18939
Israel,ISR,2002,0.005819095,17886
Israel,ISR,2003,0.005819095,22653
Israel,ISR,2004,0.005819095,24876
Israel,ISR,2005,0.005819095,30811
Israel,ISR,2006,0.005819095,43373
Israel,ISR,2007,0.005819095,49089
Israel,ISR,2008,0.005819095,48248
Israel,ISR,2009,0.005819095,56253
Israel,ISR,2010,0.005819095,60086
Israel,ISR,2011,0.005819095,64842
Israel,ISR,2012,0.005819095,75805
Israel,ISR,2013,0.005819095,86531
Israel,ISR,2014,0.005819095,89620
Israel,ISR,2015,0.005819095,99313
Israel,ISR,2016,0.005819095,107483
Israel,ISR,2017,0.005819095,127161
Israel,ISR,2018,0.005819095,143971
Israel,ISR,2019,0.005819095,161397
Israel,ISR,2020,0.005819095,182629
Israel,ISR,2021,0.005819095,221501
Italy,ITA,1995,0.003697143,65350
Italy,ITA,1996,0.003697143,74640
Italy,ITA,1997,0.003697143,85468
Italy,ITA,1998,0.003697143,108822
Italy,ITA,1999,0.003697143,117334
Italy,ITA,2000,0.003697143,122533
Italy,ITA,2001,0.003697143,114801
Italy,ITA,2002,0.003697143,134743
Italy,ITA,2003,0.003697143,188164
Italy,ITA,2004,0.003697143,231791
Italy,ITA,2005,0.003697143,237474
Italy,ITA,2006,0.003697143,312464
Italy,ITA,2007,0.003697143,376513
Italy,ITA,2008,0.003697143,327911
Italy,ITA,2009,0.003697143,364427
Italy,ITA,2010,0.003697143,328058
Italy,ITA,2011,0.003697143,355126
Italy,ITA,2012,0.003697143,375029
Italy,ITA,2013,0.003697143,364959
Italy,ITA,2014,0.003697143,352502
Italy,ITA,2015,0.003697143,340466
Italy,ITA,2016,0.003697143,352634
Italy,ITA,2017,0.003697143,422185
Italy,ITA,2018,0.003697143,429761
Italy,ITA,2019,0.003697143,436349
Italy,ITA,2020,0.003697143,480250
Italy,ITA,2021,0.003697143,443585
Jordan,JOR,1995,0.008813079,1379
Jordan,JOR,1996,0.008813079,1394
Jordan,JOR,1997,0.008813079,1755
Jordan,JOR,1998,0.008813079,2065
Jordan,JOR,1999,0.008813079,2222
Jordan,JOR,2000,0.008813079,3135
Jordan,JOR,2001,0.008813079,3428
Jordan,JOR,2002,0.008813079,3964
Jordan,JOR,2003,0.008813079,5004
Jordan,JOR,2004,0.008813079,8316
Jordan,JOR,2005,0.008813079,13229
Jordan,JOR,2006,0.008813079,12713
Jordan,JOR,2007,0.008813079,19013
Jordan,JOR,2008,0.008813079,20406
Jordan,JOR,2009,0.008813079,20761
Jordan,JOR,2010,0.008813079,21899
Jordan,JOR,2011,0.008813079,23385
Jordan,JOR,2012,0.008813079,24933
Jordan,JOR,2013,0.008813079,26946
Jordan,JOR,2014,0.008813079,29059
Jordan,JOR,2015,0.008813079,30629
Jordan,JOR,2016,0.008813079,32163
Jordan,JOR,2017,0.008813079,34250
Jordan,JOR,2018,0.008813079,35114
Jordan,JOR,2019,0.008813079,35760
Jordan,JOR,2020,0.008813079,36590
Jordan,JOR,2021,0.009294401,38372
Japan,JPN,1995,0.001667672,33531
Japan,JPN,1996,0.001667672,29940
Japan,JPN,1997,0.001667672,27080
Japan,JPN,1998,0.001667672,26064
Japan,JPN,1999,0.001667672,46115
Japan,JPN,2000,0.001667672,50323
Japan,JPN,2001,0.001667672,50320
Japan,JPN,2002,0.001667672,78143
Japan,JPN,2003,0.001667672,89729
Japan,JPN,2004,0.001667672,96987
Japan,JPN,2005,0.001667672,100901
Japan,JPN,2006,0.001667672,107636
Japan,JPN,2007,0.001667672,132854
Japan,JPN,2008,0.001667672,203374
Japan,JPN,2009,0.001667672,200144
Japan,JPN,2010,0.001667672,214880
Japan,JPN,2011,0.001667672,225787
Japan,JPN,2012,0.001667672,205752
Japan,JPN,2013,0.001667672,170710
Japan,JPN,2014,0.001667672,171663
Japan,JPN,2015,0.001667672,174146
Japan,JPN,2016,0.001667672,196614
Japan,JPN,2017,0.001667672,202441
Japan,JPN,2018,0.001667672,204524
Japan,JPN,2019,0.001667672,223810
Japan,JPN,2020,0.001667672,250070
Japan,JPN,2021,0.001667672,241125
Kazakhstan,KAZ,1995,0.002364236,2895
Kazakhstan,KAZ,1996,0.002364236,4032
Kazakhstan,KAZ,1997,0.002364236,5354
Kazakhstan,KAZ,1998,0.002364236,6505
Kazakhstan,KAZ,1999,0.002364236,7977
Kazakhstan,KAZ,2000,0.002364236,10078
Kazakhstan,KAZ,2001,0.002364236,12917
Kazakhstan,KAZ,2002,0.002364236,15464
Kazakhstan,KAZ,2003,0.002364236,17587
Kazakhstan,KAZ,2004,0.002364236,22376
Kazakhstan,KAZ,2005,0.002364236,25607
Kazakhstan,KAZ,2006,0.002364236,32879
Kazakhstan,KAZ,2007,0.002364236,44590
Kazakhstan,KAZ,2008,0.002364236,59035
Kazakhstan,KAZ,2009,0.002364236,71846
Kazakhstan,KAZ,2010,0.002364236,82648
Kazakhstan,KAZ,2011,0.002364236,107396
Kazakhstan,KAZ,2012,0.002364236,119944
Kazakhstan,KAZ,2013,0.002364236,125218
Kazakhstan,KAZ,2014,0.002364236,132127
Kazakhstan,KAZ,2015,0.002364236,133334
Kazakhstan,KAZ,2016,0.002364236,143065
Kazakhstan,KAZ,2017,0.002364236,146756
Kazakhstan,KAZ,2018,0.002364236,150638
Kazakhstan,KAZ,2019,0.002364236,152557
Kazakhstan,KAZ,2020,0.002364236,151910
Kazakhstan,KAZ,2021,0.002425391,152664
Kenya,KEN,1995,0.008780327,732
Kenya,KEN,1996,0.008780327,743
Kenya,KEN,1997,0.008780327,796
Kenya,KEN,1998,0.008780327,807
Kenya,KEN,1999,0.008780327,821
Kenya,KEN,2000,0.008780327,932
Kenya,KEN,2001,0.008780327,937
Kenya,KEN,2002,0.008780327,965
Kenya,KEN,2003,0.008780327,1046
Kenya,KEN,2004,0.008780327,1092
Kenya,KEN,2005,0.008780327,1114
Kenya,KEN,2006,0.008780327,1986
Kenya,KEN,2007,0.008780327,3600
Kenya,KEN,2008,0.008780327,3526
Kenya,KEN,2009,0.008780327,4838
Kenya,KEN,2010,0.008780327,4967
Kenya,KEN,2011,0.008780327,5437
Kenya,KEN,2012,0.008780327,4377
Kenya,KEN,2013,0.008780327,5267
Kenya,KEN,2014,0.008780327,5903
Kenya,KEN,2015,0.008780327,5757
Kenya,KEN,2016,0.008780327,6152
Kenya,KEN,2017,0.008780327,6739
Kenya,KEN,2018,0.008780327,8546
Kenya,KEN,2019,0.008780327,9293
Kenya,KEN,2020,0.008780327,9796
Kenya,KEN,2021,0.008780327,9813
Kyrgyzstan,KGZ,1995,0.014289063,144
Kyrgyzstan,KGZ,1996,0.014289063,191
Kyrgyzstan,KGZ,1997,0.014289063,274
Kyrgyzstan,KGZ,1998,0.014289063,383
Kyrgyzstan,KGZ,1999,0.014289063,428
Kyrgyzstan,KGZ,2000,0.014289063,432
Kyrgyzstan,KGZ,2001,0.014289063,427
Kyrgyzstan,KGZ,2002,0.014289063,479
Kyrgyzstan,KGZ,2003,0.014289063,532
Kyrgyzstan,KGZ,2004,0.014289063,582
Kyrgyzstan,KGZ,2005,0.014289063,627
Kyrgyzstan,KGZ,2006,0.014289063,750
Kyrgyzstan,KGZ,2007,0.014289063,983
Kyrgyzstan,KGZ,2008,0.014289063,1380
Kyrgyzstan,KGZ,2009,0.014289063,1429
Kyrgyzstan,KGZ,2010,0.014289063,1698
Kyrgyzstan,KGZ,2011,0.014289063,2413
Kyrgyzstan,KGZ,2012,0.014289063,3553
Kyrgyzstan,KGZ,2013,0.014289063,3319
Kyrgyzstan,KGZ,2014,0.014289063,3553
Kyrgyzstan,KGZ,2015,0.014289063,4638
Kyrgyzstan,KGZ,2016,0.014289063,5246
Kyrgyzstan,KGZ,2017,0.014289063,3960
Kyrgyzstan,KGZ,2018,0.014289063,5299
Kyrgyzstan,KGZ,2019,0.014289063,5912
Kyrgyzstan,KGZ,2020,0.014289063,5499
Kyrgyzstan,KGZ,2021,0.014289063,5637
Cambodia,KHM,1995,0.00514386,356
Cambodia,KHM,1996,0.00514386,942
Cambodia,KHM,1997,0.00514386,956
Cambodia,KHM,1998,0.00514386,1199
Cambodia,KHM,1999,0.00514386,1431
Cambodia,KHM,2000,0.00514386,1580
Cambodia,KHM,2001,0.00514386,1729
Cambodia,KHM,2002,0.00514386,1874
Cambodia,KHM,2003,0.00514386,1958
Cambodia,KHM,2004,0.00514386,2090
Cambodia,KHM,2005,0.00514386,2471
Cambodia,KHM,2006,0.00514386,2954
Cambodia,KHM,2007,0.00514386,3063
Cambodia,KHM,2008,0.00514386,3940
Cambodia,KHM,2009,0.00514386,4924
Cambodia,KHM,2010,0.00514386,9026
Cambodia,KHM,2011,0.00514386,11431
Cambodia,KHM,2012,0.00514386,14296
Cambodia,KHM,2013,0.00514386,17293
Cambodia,KHM,2014,0.00514386,20066
Cambodia,KHM,2015,0.00514386,21901
Cambodia,KHM,2016,0.00514386,24377
Cambodia,KHM,2017,0.00514386,27049
Cambodia,KHM,2018,0.00514386,30370
Cambodia,KHM,2019,0.00514386,33987
Cambodia,KHM,2020,0.00514386,37486
Cambodia,KHM,2021,0.00514386,41025
Lebanon,LBN,1995,0.012246486,138
Lebanon,LBN,1996,0.012246486,218
Lebanon,LBN,1997,0.012246486,2018
Lebanon,LBN,1998,0.012246486,3153
Lebanon,LBN,1999,0.012246486,4024
Lebanon,LBN,2000,0.012246486,14233
Lebanon,LBN,2001,0.012246486,15687
Lebanon,LBN,2002,0.012246486,17023
Lebanon,LBN,2003,0.012246486,19883
Lebanon,LBN,2004,0.012246486,22367
Lebanon,LBN,2005,0.012246486,25688
Lebanon,LBN,2006,0.012246486,28820
Lebanon,LBN,2007,0.012246486,32196
Lebanon,LBN,2008,0.012246486,36198
Lebanon,LBN,2009,0.012246486,40577
Lebanon,LBN,2010,0.012246486,44285
Lebanon,LBN,2011,0.012246486,47422
Lebanon,LBN,2012,0.012246486,50533
Lebanon,LBN,2013,0.012246486,53194
Lebanon,LBN,2014,0.012246486,56057
Lebanon,LBN,2015,0.012246486,58216
Lebanon,LBN,2016,0.012246486,60785
Lebanon,LBN,2017,0.012246486,63307
Lebanon,LBN,2018,0.012246486,65965
Lebanon,LBN,2019,0.012246486,67871
Lebanon,LBN,2020,0.012246486,69477
Lebanon,LBN,2021,0.003968071,70077
Libya,LBY,1995,0.065491071,766
Libya,LBY,1996,0.065491071,654
Libya,LBY,1997,0.065491071,586
Libya,LBY,1998,0.065491071,459
Libya,LBY,1999,0.065491071,330
Libya,LBY,2000,0.065491071,471
Libya,LBY,2001,0.065491071,338
Libya,LBY,2002,0.065491071,483
Libya,LBY,2003,0.065491071,626
Libya,LBY,2004,0.065491071,983
Libya,LBY,2005,0.065491071,2021
Libya,LBY,2006,0.065491071,4085
Libya,LBY,2007,0.065491071,7935
Libya,LBY,2008,0.065491071,11115
Libya,LBY,2009,0.065491071,14425
Libya,LBY,2010,0.065491071,16334
Libya,LBY,2011,0.065491071,16334
Libya,LBY,2012,0.065491071,17759
Libya,LBY,2013,0.065491071,18461
Libya,LBY,2014,0.065491071,18462
Libya,LBY,2015,0.065491071,18462
Libya,LBY,2016,0.065491071,18462
Libya,LBY,2017,0.065491071,18462
Libya,LBY,2018,0.065491071,18462
Libya,LBY,2019,0.065491071,18462
Libya,LBY,2020,0.065491071,18462
Libya,LBY,2021,0.065491071,18462
Lesotho,LSO,1995,0.017068033,179
Lesotho,LSO,1996,0.017068033,207
Lesotho,LSO,1997,0.017068033,239
Lesotho,LSO,1998,0.017068033,265
Lesotho,LSO,1999,0.017068033,298
Lesotho,LSO,2000,0.017068033,330
Lesotho,LSO,2001,0.017068033,358
Lesotho,LSO,2002,0.017068033,385
Lesotho,LSO,2003,0.017068033,427
Lesotho,LSO,2004,0.017068033,480
Lesotho,LSO,2005,0.017068033,193
Lesotho,LSO,2006,0.017068033,128
