Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
AUS-2001,Australia,AUS,2001,1,1.18927836382777,9.972746151622864,100.0,26.756116928381164,4.45743705920869,10.30179229946631,0.876745345389259,16.76146433661087
AUS-2002,Australia,AUS,2002,1,1.18927836382777,10.28577422531111,100.0,26.66438459554186,4.40712998561533,9.972746151622864,0.720452604163645,16.77430401685317
AUS-2003,Australia,AUS,2003,1,1.18927836382777,9.796486364747516,100.0,26.70578289253023,2.98157117047457,10.28577422531111,0.803940893602656,16.785679403628286
AUS-2004,Australia,AUS,2004,1,1.18927836382777,11.35995312324125,100.0,26.87283861059041,2.73259754838937,9.796486364747516,0.757626170343175,16.797181330373597
AUS-2005,Australia,AUS,2005,1,1.18927836382777,-10.82349701914334,100.0,27.14593316859971,2.34325687131265,11.35995312324125,0.73789012235773,16.80787331105489
AUS-2006,Australia,AUS,2006,1,1.18927836382777,11.020303172817764,100.0,27.269780751461585,2.69182949622197,-10.82349701914334,0.887355262985534,16.820046217753134
AUS-2007,Australia,AUS,2007,1,1.18927836382777,11.39506213703866,100.0,27.342950128304384,3.55528696972984,11.020303172817764,0.865992075121712,16.833540725398702
AUS-2008,Australia,AUS,2008,1,1.18927836382777,11.41133776255259,100.0,27.476241099905693,2.32761442623159,11.39506213703866,0.871982126285964,16.851790692467347
AUS-2009,Australia,AUS,2009,1,1.18927836382777,10.965884354487493,100.0,27.6878250307801,4.35029726664093,11.41133776255259,0.935960985495543,16.87182980556721
AUS-2010,Australia,AUS,2010,1,1.18927836382777,11.171974778350194,100.0,27.560342921266084,1.77112025681656,10.965884354487493,0.553069182846371,16.892438136235018
AUS-2011,Australia,AUS,2011,1,1.18927836382777,11.784146798150188,100.0,27.773012425350423,2.9183370211222,11.171974778350194,0.706854443143111,16.907995198143787
AUS-2012,Australia,AUS,2012,1,1.18927836382777,11.65392639008201,100.0,27.96959105701022,3.30384784681081,11.784146798150188,0.877828805391789,16.921890470673638
AUS-2013,Australia,AUS,2013,1,1.18927836382777,11.598602100071489,100.0,28.071034758388954,1.76278299052228,11.65392639008201,0.679385653265247,16.93934866990568
AUS-2014,Australia,AUS,2014,1,1.18927836382777,11.74727821940476,100.0,28.090808651850438,2.44988248109259,11.598602100071489,0.538515503941203,16.956560183554945
AUS-2015,Australia,AUS,2015,1,1.18927836382777,11.44876678791066,100.0,28.019460103820244,2.48792932080492,11.74727821940476,0.488872500922202,16.971475847806104
AUS-2016,Australia,AUS,2016,1,1.18927836382777,11.36140991641515,100.0,27.936154406173564,1.50836803138463,11.44876678791066,0.197899254363141,16.98586801372342
AUS-2017,Australia,AUS,2017,1,1.18927836382777,11.476248452403569,100.0,27.822953117783587,1.27699365720306,11.36140991641515,0.173168975942925,17.001487418053717
AUS-2018,Australia,AUS,2018,1,1.18927836382777,11.70662602685735,100.0,27.916869424023048,1.94864309065653,11.476248452403569,0.198665473505862,17.017955695352033
AUS-2019,Australia,AUS,2019,1,1.18927836382777,11.257907521444148,100.0,27.990892431159303,1.91140002818579,11.70662602685735,0.264744671813473,17.03291566185238
AUS-2020,Australia,AUS,2020,1,1.18927836382777,10.489986927859682,100.0,27.96631380212314,1.610770929127,11.257907521444148,0.229199447926395,17.047690568370708
AUS-2021,Australia,AUS,2021,1,1.18927836382777,11.049398749095648,100.0,27.918705534614396,0.846900734607273,10.489986927859682,0.108188865636013,17.060024850399984
AUS-2022,Australia,AUS,2022,1,1.18927836382777,11.830788764367844,100.0,28.076102687847097,2.86391284709318,11.049398749095648,0.264201375268924,17.061433801178023
AZE-2000,Azerbaijan,AZE,2000,1,39.5813073807196,5.560211705085625,97.0,22.245237410911948,-8.52517000536063,6.928180241785646,17.0099980276687,15.892793646860005
AZE-2001,Azerbaijan,AZE,2001,1,39.5813073807196,7.401938346526038,98.9,22.385792418671677,1.805003037043562,5.560211705085625,32.9457476254157,15.901008845471845
AZE-2002,Azerbaijan,AZE,2002,1,39.5813073807196,8.306263310383162,98.6,22.465067296164484,1.547195901522798,7.401938346526038,23.7019953992356,15.90875650390682
AZE-2003,Azerbaijan,AZE,2003,1,39.5813073807196,8.989027659250137,100.0,22.55361885784457,2.771164719982698,8.306263310383162,23.2537194764338,15.916218238817484
AZE-2004,Azerbaijan,AZE,2004,1,39.5813073807196,9.152522057550556,98.8,22.707903868958677,2.233864929670494,8.989027659250137,23.6510138139512,15.92379474745002
AZE-2005,Azerbaijan,AZE,2005,1,39.5813073807196,9.099720730404442,99.0,22.88433410898946,6.708930427977857,9.152522057550556,26.8343888172544,15.932549019196312
AZE-2006,Azerbaijan,AZE,2006,1,39.5813073807196,9.101856328899334,99.1,23.30691781132128,9.679507319170504,9.099720730404442,37.4466296016638,15.942771673895882
AZE-2007,Azerbaijan,AZE,2007,1,39.5813073807196,9.125704510359697,99.5,23.766927404161358,8.328924828632093,9.101856328899334,39.5813073807196,15.953757538338117
AZE-2008,Azerbaijan,AZE,2008,1,39.5813073807196,8.983893135174407,99.5,24.2212698367426,16.6997549618244,9.125704510359697,36.8683513686981,15.965096091670851
AZE-2009,Azerbaijan,AZE,2009,1,39.5813073807196,8.665623571034489,99.7,24.61204669996572,20.84908717727123,8.983893135174407,39.5007730331452,15.98609462957528
AZE-2010,Azerbaijan,AZE,2010,1,39.5813073807196,8.810757054541499,99.9,24.51407955550117,1.457048359703213,8.665623571034489,26.6788300895754,16.006856109869055
AZE-2011,Azerbaijan,AZE,2011,1,39.5813073807196,9.101667722975485,99.9,24.691844865346606,5.72687224669605,8.810757054541499,25.5154476387508,16.018753985625754
AZE-2012,Azerbaijan,AZE,2012,1,39.5813073807196,9.267334892418669,99.9,24.912205117469277,7.8583333333334,9.101667722975485,29.7979549979878,16.031783992744764
AZE-2013,Azerbaijan,AZE,2013,1,39.5813073807196,8.563861905163153,100.0,24.96717837306665,1.066213397203028,9.267334892418669,25.8177819240506,16.045071629579173
AZE-2014,Azerbaijan,AZE,2014,1,39.5813073807196,9.089407242676677,100.0,25.029498311097417,2.415717452794191,8.563861905163153,22.5837832214089,16.05800609846676
AZE-2015,Azerbaijan,AZE,2015,1,39.5813073807196,8.9990339994471,100.0,25.043945989874672,1.37344181533176,9.089407242676677,20.2463063109853,16.070488187123043
AZE-2016,Azerbaijan,AZE,2016,1,39.5813073807196,9.10490564368904,100.0,24.69499511992658,4.027685737427259,8.9990339994471,12.069575141696,16.082400284461865
AZE-2017,Azerbaijan,AZE,2017,1,39.5813073807196,8.654338526391815,100.0,24.357345775053272,12.44337485843723,9.10490564368904,12.7825654497772,16.093578855411227
AZE-2018,Azerbaijan,AZE,2018,1,39.5813073807196,7.939513962151103,100.0,24.43357960978113,12.93591841873347,8.654338526391815,17.1235678602694,16.103391472455574
AZE-2019,Azerbaijan,AZE,2019,1,39.5813073807196,8.00897627283971,100.0,24.57580355988587,2.268546903739991,7.939513962151103,24.1724100094907,16.11205464074393
AZE-2020,Azerbaijan,AZE,2020,1,39.5813073807196,6.921958519615099,100.0,24.5980901776412,2.610571827992152,8.00897627283971,20.4577104992688,16.12052110715989
AZE-2021,Azerbaijan,AZE,2021,1,39.5813073807196,-8.13603007116496,100.0,24.477300809339468,2.759809470081272,6.921958519615099,11.1476827315754,16.127364759733396
AZE-2022,Azerbaijan,AZE,2022,1,39.5813073807196,-9.099292839376243,100.0,24.72741964176855,6.650299127087786,-8.13603007116496,20.983375083624,16.131776736655397
BEN-1997,Benin,BEN,1997,3,1.5756167070246,3.1948906947576545,14.5,21.58240041632101,4.914239726372014,-3.3795164215701545,0.395654415709238,15.670535707361418
BEN-1998,Benin,BEN,1998,3,1.5756167070246,3.11938565846389,18.5896263122559,21.54229721549669,3.466295905647761,3.1948906947576545,0.303942178232137,15.7000567226563
BEN-1999,Benin,BEN,1999,3,1.5756167070246,2.92761873477563,19.578254699707,21.62143035200042,5.753314584170641,3.11938565846389,0.101033020834667,15.730886386257394
BEN-2005,Benin,BEN,2005,3,1.5756167070246,-2.8698530998676777,25.2,22.54624460306029,0.8738908308684998,-4.401356979038518,0.0,15.914643813926924
BEN-2006,Benin,BEN,2006,3,1.5756167070246,-3.2095258691672943,26.1,22.605422673518795,5.364520858323421,-2.8698530998676777,0.0,15.946849930012956
BEN-2007,Benin,BEN,2007,3,1.5756167070246,5.6289995811464895,27.9,22.67403719627647,3.782176965403747,-3.2095258691672943,0.0,15.978056615196332
BEN-2008,Benin,BEN,2008,3,1.5756167070246,4.568836911658261,28.0,22.82361826214804,1.298068133341521,5.6289995811464895,0.0,16.00760756731954
BEN-2009,Benin,BEN,2009,3,1.5756167070246,-3.628104010712387,29.0,23.004395859890906,7.947298760678541,4.568836911658261,0.0,16.03780350384402
BEN-2010,Benin,BEN,2010,3,1.5756167070246,4.673048616032048,30.0,22.99936593007864,0.8960723557490692,-3.628104010712387,0.0,16.067793864863926
BEN-2011,Benin,BEN,2011,3,1.5756167070246,5.776437596211299,34.2,22.978271259589945,2.207835325365237,4.673048616032048,0.0,16.097636278051944
BEN-2012,Benin,BEN,2012,3,1.5756167070246,6.333455258329847,36.9,23.092885212010785,2.7042390774728,5.776437596211299,0.0,16.127414495337156
BEN-2013,Benin,BEN,2013,3,1.5756167070246,6.580206516966625,38.4,23.133929977560392,6.744682533407122,6.333455258329847,0.0,16.157091146444312
BEN-2014,Benin,BEN,2014,3,1.5756167070246,6.698854775342717,34.7,23.250421073182856,0.4288888888888836,6.580206516966625,0.0,16.18657965966323
BEN-2015,Benin,BEN,2015,3,1.5756167070246,5.7021633826178455,34.1,23.30986587528636,-0.5487575509481809,6.698854775342717,0.0,16.216129844538738
BEN-2016,Benin,BEN,2016,3,1.5756167070246,5.574377799283196,29.6,23.155840143755576,0.2187859235362453,5.7021633826178455,0.0533746520369224,16.245669004666507
BEN-2017,Benin,BEN,2017,3,1.5756167070246,5.995974182020444,37.0,23.193149018664684,-0.793310145785624,5.574377799283196,0.0514773561767198,16.27491502379742
BEN-2018,Benin,BEN,2018,3,1.5756167070246,5.961391715273929,34.5,23.264998202852787,0.0432648555103608,5.995974182020444,0.0874965519938235,16.30372680831075
BEN-2019,Benin,BEN,2019,3,1.5756167070246,6.078600579439333,39.0,23.380893108006997,0.9191707178860538,5.961391715273929,0.116502415263534,16.33186322484685
BEN-2020,Benin,BEN,2020,3,1.5756167070246,5.852325395599709,40.0,23.38991653753055,0.7328493712410664,6.078600579439333,0.09788725913474,16.359217106951007
BEN-2021,Benin,BEN,2021,3,1.5756167070246,6.5395453717094885,41.0,23.476081726610683,3.022721196637592,5.852325395599709,0.0451182412067022,16.385843092401814
BEN-2022,Benin,BEN,2022,3,1.5756167070246,6.622708576585788,42.0,23.596130996429256,1.733539626940358,6.5395453717094885,0.0,16.411766107194964
BHR-1991,Bahrain,BHR,1991,0,37.0437374677071,7.121923144635313,99.9413986206055,22.29386125400825,0.9293354374890926,5.212302333468909,37.0437374677071,13.151529869692675
BHR-1992,Bahrain,BHR,1992,0,37.0437374677071,7.460049828035612,99.9673919677734,22.381286496080957,0.7644197359276086,7.121923144635313,20.4853120745387,13.12845081132432
BHR-1993,Bahrain,BHR,1993,0,37.0437374677071,-6.309921612807112,99.9871826171875,22.41007812134452,-0.1724137931033124,7.460049828035612,20.7616769769703,13.15475118394573
BHR-1994,Bahrain,BHR,1994,0,37.0437374677071,6.0318667770883865,99.9971389770508,22.50041933386792,2.538860103626954,-6.309921612807112,17.9580307941121,13.181058609733563
BHR-1995,Bahrain,BHR,1995,0,37.0437374677071,6.758297327822626,99.9997711181641,22.568665266686903,0.8169108977597781,6.0318667770883865,14.682952911195,13.207378930728911
BHR-1996,Bahrain,BHR,1996,0,37.0437374677071,8.317840383531275,100.0,22.6180602475891,2.704034750647041,6.758297327822626,15.2459702602519,13.23369006004066
BHR-1997,Bahrain,BHR,1997,0,37.0437374677071,6.490070585246056,100.0,22.66030342041977,-0.4522273825303477,8.317840383531275,18.4494024419669,13.260023983082386
BHR-1998,Bahrain,BHR,1998,0,37.0437374677071,5.883076154128659,100.0,22.70003875238173,2.431551339559264,6.490070585246056,16.418731399958,13.28637838721564
BHR-1999,Bahrain,BHR,1999,0,37.0437374677071,6.81066797672708,100.0,22.67363873362119,-0.366533864541774,5.883076154128659,10.6376958646887,13.312724199203725
BHR-2000,Bahrain,BHR,2000,0,37.0437374677071,6.589099803764535,100.0,22.74195755794866,-1.287587971849095,6.81066797672708,14.7940799756461,13.339070257726378
BHR-2001,Bahrain,BHR,2001,0,37.0437374677071,5.079688226105184,100.0,22.927454876811588,-0.7048529530907899,6.589099803764535,18.711078045797,13.365439743618376
BHR-2002,Bahrain,BHR,2002,0,37.0437374677071,6.072989388739255,100.0,22.91784211167963,-1.207571801566593,5.079688226105184,15.0074471454831,13.40198858027321
BHR-2003,Bahrain,BHR,2003,0,37.0437374677071,6.940611087270069,100.0,22.9843527317729,-0.4955401387511543,6.072989388739255,14.4906538546743,13.473800226446144
BHR-2004,Bahrain,BHR,2004,0,37.0437374677071,7.456233164451941,100.0,23.127939342875127,1.593625498007866,6.940611087270069,14.9880274040125,13.547000848874603
BHR-2005,Bahrain,BHR,2005,0,37.0437374677071,7.648359873665232,100.0,23.29969973051314,2.352941176470619,7.456233164451941,16.6530213443367,13.621612653067324
BHR-2006,Bahrain,BHR,2006,0,37.0437374677071,8.670655618706002,100.0,23.49389785892468,2.586206896551728,7.648359873665232,20.0931217396654,13.697653394560495
BHR-2007,Bahrain,BHR,2007,0,37.0437374677071,8.164118989660782,100.0,23.641293867780465,2.00746965452849,8.670655618706002,20.3670614713082,13.77513117381093
BHR-2008,Bahrain,BHR,2008,0,37.0437374677071,8.185349383656588,100.0,23.801959631260768,3.256666666667031,8.164118989660782,18.9906048191926,13.85405411882476
BHR-2009,Bahrain,BHR,2009,0,37.0437374677071,6.242808827884673,100.0,23.97018102899113,3.526003163637211,8.185349383656588,21.6815768768211,13.913994786052667
BHR-2010,Bahrain,BHR,2010,0,37.0437374677071,5.741544522378849,100.0,23.856070268477445,2.795512835504117,6.242808827884673,14.4351176966592,13.9796817217709
BHR-2011,Bahrain,BHR,2011,0,37.0437374677071,7.35353202291093,100.0,24.011890984746,1.96188468334623,5.741544522378849,17.3156329535965,14.021340286337807
