Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
RUS-2004,Russian Federation,RUS,2004,0,15.355993811466,10.335464107013747,97.9,26.787858673335617,13.66329302286657,9.67138272257615,10.9344981048,18.78981804215799
RUS-2005,Russian Federation,RUS,2005,0,15.355993811466,10.342261704527449,98.0,27.10511009546537,10.88861573262158,10.335464107013747,11.6957615431619,18.7857912274726
RUS-2006,Russian Federation,RUS,2006,0,15.355993811466,11.227767404695422,98.0,27.361854533593466,12.68530395073494,10.342261704527449,13.686863716874,18.78197669955171
RUS-2007,Russian Federation,RUS,2007,0,15.355993811466,11.623995888115768,98.1,27.620902162926544,9.668654547892643,11.227767404695422,12.4450132664814,18.77870224687348
RUS-2008,Russian Federation,RUS,2008,0,15.355993811466,11.915491842526786,98.2,27.893157260903884,9.00729868861079,11.623995888115768,10.7326206704977,18.77699142655599
RUS-2009,Russian Federation,RUS,2009,0,15.355993811466,11.200488844863596,98.3,28.138349466339463,14.11076778404423,11.915491842526786,12.3954143055606,18.77655193396744
RUS-2010,Russian Federation,RUS,2010,0,15.355993811466,11.365996843320922,98.4,27.83203839682396,11.64732957641177,11.200488844863596,9.19214468199248,18.776853004567
RUS-2011,Russian Federation,RUS,2011,0,15.355993811466,11.609755035452782,99.3,28.052960911529333,6.849392302550247,11.365996843320922,8.57128659193273,18.77730196944829
RUS-2012,Russian Federation,RUS,2012,0,15.355993811466,11.524608155904804,99.2,28.346870027808315,8.4404648593257,11.609755035452782,10.6778918258558,18.778482424884498
RUS-2013,Russian Federation,RUS,2013,0,15.355993811466,11.838176261845089,100.0,28.423241185632865,5.07474300799149,11.524608155904804,9.61307623916807,18.780998181947652
RUS-2014,Russian Federation,RUS,2014,0,15.355993811466,10.693368445167724,100.0,28.460650989016816,6.754668339034861,11.838176261845089,8.68048261508321,18.78397321666873
