Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1,Regulatory_Quality_lag1
DZA-2015,Algeria,DZA,2015,0,29.5343935472454,-0.2830380688407098,99.3,26.199489461326017,2.91692692067458,0.5932693306758748,19.3167294732848,17.484315663869246,-1.0284052
DZA-2016,Algeria,DZA,2016,0,29.5343935472454,0.8135428832002145,99.4,25.957011911741763,4.784447006938895,-0.2830380688407098,11.7459031918092,17.504878142922962,-0.9107414
DZA-2017,Algeria,DZA,2017,0,29.5343935472454,0.6094650003895573,99.4,25.92045726226385,6.397694802687569,0.8135428832002145,10.0262189142963,17.5254350535327,-0.9245888
DZA-2018,Algeria,DZA,2018,0,29.5343935472454,0.6960055963452674,99.5,25.96966285414941,5.591115909616639,0.6094650003895573,12.1565741270026,17.54575505911875,-0.945914
DZA-2019,Algeria,DZA,2019,0,29.5343935472454,0.6640552100434033,99.6,25.993978082405565,4.269990204670837,0.6960055963452674,15.9428081774505,17.565133120992417,-1.0402376
DZA-2020,Algeria,DZA,2020,0,29.5343935472454,0.647593089229435,99.5,25.988334863041977,1.951768210528918,0.6640552100434033,14.1421031504305,17.583537249707327,-1.1291834
DZA-2021,Algeria,DZA,2021,0,29.5343935472454,0.4512566930378621,99.7,25.82844383657273,2.415130940834139,0.647593089229435,9.03841379679424,17.600656370961218,-1.0810329
DZA-2022,Algeria,DZA,2022,0,29.5343935472454,0.1069836152800304,99.8,25.950254777775037,7.226063074154774,0.4512566930378621,14.4615654623053,17.61685001661988,-0.9720042
ECU-1997,Ecuador,ECU,1997,1,18.654574856841,1.6731577985047037,92.0513763427734,23.95115663248741,24.41145921506743,1.4350079993592415,7.78787008443719,16.284537709910413,-0.4950283
ECU-1999,Ecuador,ECU,1999,1,18.654574856841,1.9094452459076283,92.726642,24.054823600507326,36.09843316238856,1.852388052881814,3.21214311967333,16.32113322497039,-0.1012523999999999
ECU-2001,Ecuador,ECU,2001,1,18.654574856841,1.5816774061073036,93.7,23.587718736084742,96.09637569260964,-0.1332433385536721,16.3324950885101,16.356262347588256,-0.7136521
ECU-2003,Ecuador,ECU,2003,1,18.654574856841,1.7580920545022851,94.2,24.021107987356697,12.48359800820948,1.784759682058186,8.07370405839442,16.391055354222164,-0.8296019
ECU-2004,Ecuador,ECU,2004,1,18.654574856841,1.6009473059789567,95.0,24.156130088607597,7.929364874615559,1.7580920545022851,8.39147653417875,16.408696484679165,-0.7609294999999999
ECU-2005,Ecuador,ECU,2005,1,18.654574856841,1.031876640281786,94.8,24.28416835813806,2.743231989267045,1.6009473059789567,12.2508252521177,16.42621999902884,-0.7975237
ECU-2006,Ecuador,ECU,2006,1,18.654574856841,0.5637215447587299,95.8,24.419092329438158,2.168277011837205,1.031876640281786,16.5366396462506,16.443518784726013,-0.8610709
ECU-2007,Ecuador,ECU,2007,1,18.654574856841,0.3797298713751331,96.3,24.545161970014387,3.298748462582153,0.5637215447587299,17.9868791091883,16.46070132525026,-0.9164806
ECU-2008,Ecuador,ECU,2008,1,18.654574856841,1.315679692409096,96.8,24.63225875631704,2.27618478002121,0.3797298713751331,16.5138217754915,16.477780241364155,-0.9445398
ECU-2009,Ecuador,ECU,2009,1,18.654574856841,0.4933163096000107,97.2,24.83642296136489,8.400095939874621,1.315679692409096,18.654574856841,16.49483221806267,-1.1198786
ECU-2010,Ecuador,ECU,2010,1,18.654574856841,0.2410770989996758,96.5,24.819192114280707,5.159968291810473,0.4933163096000107,8.82457083402611,16.51188991898578,-1.2985597
ECU-2011,Ecuador,ECU,2011,1,18.654574856841,0.7466363768093809,97.5,24.944996496014,3.554377345678426,0.2410770989996758,11.1941478463167,16.528660798395343,-1.2560471
ECU-2012,Ecuador,ECU,2012,1,18.654574856841,0.6084886185097195,96.9,25.09254466248361,4.4745326579584,0.7466363768093809,16.0118572281981,16.54507616708198,-1.1368099
ECU-2013,Ecuador,ECU,2013,1,18.654574856841,0.6954681814496925,97.2,25.197587291622828,5.101721809586659,0.6084886185097195,13.9638597674194,16.56099751011032,-0.9981981
ECU-2014,Ecuador,ECU,2014,1,18.654574856841,0.6947091693084297,98.0,25.293537429560654,2.72177577710371,0.6954681814496925,12.2978605117168,16.575971598767588,-0.8297139
ECU-2015,Ecuador,ECU,2015,1,18.654574856841,1.1149073806076502,99.0,25.35525120081049,3.589220166166633,0.6947091693084297,11.0826381316277,16.590292186526465,-0.7603968999999999
ECU-2016,Ecuador,ECU,2016,1,18.654574856841,0.7206740236637148,98.8,25.30013487692202,3.966646232553579,1.1149073806076502,4.19483660505841,16.604601491624386,-0.9664965
ECU-2017,Ecuador,ECU,2017,1,18.654574856841,0.5733468680425601,98.7,25.304874958162607,1.728264633245326,0.7206740236637148,3.26158550456448,16.619182405511555,-0.8667598
ECU-2018,Ecuador,ECU,2018,1,18.654574856841,1.074426733373015,99.2,25.372141721191163,0.4173355886668246,0.5733468680425601,4.51289936555742,16.63447701298995,-0.937257
ECU-2019,Ecuador,ECU,2019,1,18.654574856841,0.8200178072558464,98.7,25.400560953741508,-0.2241032460055521,1.074426733373015,6.75910009874679,16.651634251078466,-0.8243339
ECU-2020,Ecuador,ECU,2020,1,18.654574856841,0.9950305857001776,99.1,25.401647729285568,0.2660125154661552,0.8200178072558464,5.52629823993135,16.668527798058655,-0.7315769999999999
ECU-2021,Ecuador,ECU,2021,1,18.654574856841,0.5752496542922233,98.9,25.286211722736827,-0.3388723925621392,0.9950305857001776,2.56275988674609,16.680340323204483,-0.7359599
ECU-2022,Ecuador,ECU,2022,1,18.654574856841,0.700839399349602,100.0,25.397766861313546,0.1332513860963892,0.5752496542922233,6.40325083301788,16.68808346300003,-0.5551263
EGY-1997,"Egypt, Arab Rep.",EGY,1997,1,16.9450404713831,0.9739352785622644,96.1543273925781,24.93731332372681,7.18710369719992,0.8386069208092048,8.40318332983217,18.02062173154026,-0.3276597
EGY-1999,"Egypt, Arab Rep.",EGY,1999,1,16.9450404713831,0.9994760224636676,96.6465225219727,25.16390103381332,3.872575464274898,1.0590589474224614,3.42870521918816,18.0631954002999,-0.3008312999999999
EGY-2001,"Egypt, Arab Rep.",EGY,2001,1,16.9450404713831,0.5055703755056107,97.7,25.32682015773799,2.683805353485461,1.039444397289551,6.47222160611776,18.107110239202743,-0.3139849
EGY-2003,"Egypt, Arab Rep.",EGY,2003,1,16.9450404713831,0.291536462062743,97.5,25.167634058804563,2.737238550003342,0.7009315095527208,5.90580704386046,18.149385510845462,-0.5474032999999999
EGY-2004,"Egypt, Arab Rep.",EGY,2004,1,16.9450404713831,1.24411649134193,98.8,25.108891755662395,4.507776363193035,0.291536462062743,7.50637371077042,18.17034004287379,-0.5819430999999999
EGY-2005,"Egypt, Arab Rep.",EGY,2005,1,16.9450404713831,2.491042417615268,97.8,25.08995631582485,11.27061933205195,1.24411649134193,9.49448631419397,18.19098381609706,-0.5956608999999999
EGY-2006,"Egypt, Arab Rep.",EGY,2006,1,16.9450404713831,2.931218634114964,99.4,25.21929436399287,4.869396968719882,2.491042417615268,11.8509312061057,18.211205911117368,-0.4997625
EGY-2007,"Egypt, Arab Rep.",EGY,2007,1,16.9450404713831,2.879694068484985,99.0,25.400068884848316,7.644526445264343,2.931218634114964,11.7296934107586,18.230735045108958,-0.3747774
EGY-2008,"Egypt, Arab Rep.",EGY,2008,1,16.9450404713831,2.4636784590699032,98.4,25.594162539249016,9.318969057992298,2.879694068484985,10.7818588338143,18.249610366590566,-0.1790641999999999
EGY-2009,"Egypt, Arab Rep.",EGY,2009,1,16.9450404713831,1.9789194232912892,99.8,25.815899966214893,18.31683168316841,2.4636784590699032,12.4545677729971,18.268284407697465,-0.1092085999999999
EGY-2010,"Egypt, Arab Rep.",EGY,2010,1,16.9450404713831,1.79154860782212,98.9,25.96579035626199,11.76349543864433,1.9789194232912892,6.24755741424533,18.28716805972427,-0.0191401
EGY-2011,"Egypt, Arab Rep.",EGY,2011,1,16.9450404713831,-0.2031427812594149,99.4,26.112262979792817,11.26518826531855,1.79154860782212,7.41778712942652,18.30634757191745,-0.0846898
EGY-2012,"Egypt, Arab Rep.",EGY,2012,1,16.9450404713831,0.8830277562325084,99.4,26.18705388244944,10.0649259874818,-0.2031427812594149,9.74186285549743,18.327392179306383,-0.2206717
EGY-2013,"Egypt, Arab Rep.",EGY,2013,1,16.9450404713831,1.1686524803607432,99.7,26.35489569146237,7.111729433430828,0.8830277562325084,8.38345897037217,18.349839758611708,-0.5120719
EGY-2014,"Egypt, Arab Rep.",EGY,2014,1,16.9450404713831,1.1998834990354577,99.9,26.38773250349214,9.46971981064921,1.1686524803607432,7.82863019779494,18.37289239479865,-0.7386307999999999
EGY-2015,"Egypt, Arab Rep.",EGY,2015,1,16.9450404713831,1.4885920616607546,99.8,26.44552787088072,10.0702154687481,1.1998834990354577,6.82340013626772,18.39565679022458,-0.7425351
EGY-2016,"Egypt, Arab Rep.",EGY,2016,1,16.9450404713831,1.6241690598937502,99.3,26.520437182694263,10.370490343517,1.4885920616607546,3.05526433674059,18.41664604549217,-0.7363711
EGY-2017,"Egypt, Arab Rep.",EGY,2017,1,16.9450404713831,1.8130617641221216,100.0,26.529730396843284,13.81360621482898,1.6241690598937502,2.35006516963224,18.43699287478265,-0.7670926
EGY-2018,"Egypt, Arab Rep.",EGY,2018,1,16.9450404713831,1.8497267115521407,100.0,26.238156303552078,29.50660839400387,1.8130617641221216,4.12683269397819,18.45697465897674,-0.7082554
EGY-2019,"Egypt, Arab Rep.",EGY,2019,1,16.9450404713831,1.7623812192022636,100.0,26.293854509712613,14.40146578074216,1.8497267115521407,5.47658822874947,18.475946041978823,-0.7426752999999999
EGY-2020,"Egypt, Arab Rep.",EGY,2020,1,16.9450404713831,1.2083480052158737,100.0,26.48744958452795,9.152799593248035,1.7623812192022636,3.8819618632175,18.49349578563159,-0.7028437
EGY-2021,"Egypt, Arab Rep.",EGY,2021,1,16.9450404713831,1.0199225825819558,100.0,26.673433906016143,5.044932889775388,1.2083480052158737,1.85770095140202,18.509745324176897,-0.6355909
EGY-2022,"Egypt, Arab Rep.",EGY,2022,1,16.9450404713831,1.6060405957248425,100.0,26.77458239090828,5.214049405130425,1.0199225825819558,2.98581458250197,18.524653377947843,-0.5701379
