Row_ID,Country Name,ISO3,Year,Country_Fold,Max_Oil_Rents_Pre2016,Inward_FDI_Net_Flow_GDP_Pct_asinh,Electricity_Access_Pct_lag1,GDP_log_lag1,Inflation_CPI_Annual_Pct_lag1,Inward_FDI_Net_Flow_GDP_Pct_asinh_lag1,Oil_Rents_GDP_Pct_lag1,Population_log_lag1
LBY-2010,Libya,LBY,2010,0,64.8164362995569,1.5965343481064955,83.5,24.83099643893844,2.459900256099543,1.5520313752115162,49.9122829981053,15.666589798060926
LBY-2013,Libya,LBY,2013,0,64.8164362995569,0.8321995027001023,78.7,25.250916957937434,6.059803921568547,1.216671590664779,57.6300935046394,15.636720247487288
LBY-2022,Libya,LBY,2022,0,64.8164362995569,1.2612472013671916,70.2,24.284823028919945,2.868330277510149,1.30698602018334,56.3779371892049,15.780547475722692
MRT-2001,Mauritania,MRT,2001,2,11.4339025984773,2.1858111171051515,19.1,21.29961000067657,3.254067458333583,1.5514530762451817,0.0,14.77617868442664
MRT-2002,Mauritania,MRT,2002,2,11.4339025984773,2.0423347157935123,22.2,21.28062969611453,4.714896346896095,2.1858111171051515,0.0,14.8008649321544
MRT-2003,Mauritania,MRT,2003,2,11.4339025984773,2.3066908505553654,21.7,21.29822473351945,3.895705257584902,2.0423347157935123,0.0,14.8229778470755
MRT-2004,Mauritania,MRT,2004,2,11.4339025984773,3.533362056617317,23.0,21.441665282114453,5.151901507695781,2.3066908505553654,0.0,14.84586077947146
MRT-2005,Mauritania,MRT,2005,2,11.4339025984773,4.01317333834214,24.3,21.582986650873877,10.36762334730735,3.533362056617317,0.0,14.869357322722395
MRT-2006,Mauritania,MRT,2006,2,11.4339025984773,2.0811250233193253,18.2,21.800320598426705,12.12564871855412,4.01317333834214,0.0,14.893600360299848
MRT-2007,Mauritania,MRT,2007,2,11.4339025984773,1.8818794970520325,27.0,22.08924964996658,6.241033281428202,2.0811250233193253,11.4339025984773,14.918666176726653
MRT-2008,Mauritania,MRT,2008,2,11.4339025984773,2.583446477920941,33.0,22.192570579995973,7.254108413048872,1.8818794970520325,5.94490221432553,14.94467145012115
