sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,1224,181,372249781,signal_increment,M1_Macro,M2_Macro_Oil,2000,-0.0009517523509270376,-0.0008802920574115802,-0.0019274943601780984,-0.012607185309894188,1.572894037190059e-05,7.146029351545735e-05,7.146029351545735e-05,0.0275,0.0,0.0,0.0,0.0012324458510768466,0.0015706714777028452,-0.00687705041833626,0.008156258839343828,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,ElasticNet,1224,181,372249781,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-3.635787900420434,-3.2420843113228557,-7.501509457009898,-46.31807779467534,0.17761676821837077,0.3937035890975782,0.3937035890975782,0.0465,0.0465,0.0465,0.0465,0.007637611614022433,-0.18631741121793954,-2.362677973009952,4.128346339648425,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,1224,181,372249781,signal_increment,M1_Macro,M2_Macro_Oil,2000,-0.19243214166636657,-0.1919110516129119,-0.18694920520091765,-0.3855499964244019,0.07279840227273511,0.000521090053454687,0.000521090053454687,0.055,0.0535,0.052,0.0505,-0.04521656057130041,-0.04478515465666666,-0.4189421899264451,0.2745239048434856,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2015__test_from_2016,RandomForest,1224,181,372249781,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-0.7659887295341361,-0.7749585959844988,-1.0971008835783973,-4.4188282112770505,-0.009272455911370938,-0.008969866450362685,0.008969866450362685,0.022,0.022,0.0205,0.0195,-1.6772712496266378,-1.720316336251675,-2.7593472127163845,-0.23522936544404868,Unsupported,181,2000,181,181,100,115.0,129,66.0,True,8d49cdd6bceb6707a93c39dc7864f5a800a5be3b4cce78dd2a34c2d1ab67ea70
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,1046,181,894050376,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.00019521609179629085,0.0001933892943748461,0.00010821544251206411,-0.0010774419028889313,0.0007141095529519136,-1.826797421444759e-06,1.826797421444759e-06,0.759,0.0055,0.001,0.0,0.014434074504942274,0.01556200482407144,-0.007607640698760274,0.035967335527355176,Setup-dependent,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,Ridge,1046,181,894050376,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,0.08064599272045225,0.07585410092988293,0.054545342520263405,-0.2985806193558273,0.4970840971625343,-0.004791891790569325,0.004791891790569325,0.577,0.5765,0.574,0.567,-2.2947195257608417,-2.2317917835284966,-3.603743510874987,-1.173604781420118,Setup-dependent,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,1046,181,894050376,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.0001948339153446943,0.00019335367424649919,0.000115798338769802,-0.0010173310598870105,0.0007062432794129047,-1.480241098195112e-06,1.480241098195112e-06,0.7645,0.006,0.001,0.0,0.012656994691751855,0.013654036894778177,-0.009802354434087805,0.03430322564102192,Setup-dependent,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,ElasticNet,1046,181,894050376,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,0.08227502378618246,0.07756837463452537,0.056458310484672654,-0.29549982851743944,0.49690869357018574,-0.004706649151657083,0.004706649151657083,0.58,0.577,0.5765,0.572,-2.3087758273167145,-2.2426977715448206,-3.616446365725467,-1.1908305745789265,Setup-dependent,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,1046,181,894050376,signal_increment,M1_Macro,M2_Macro_Oil,2000,0.022642161821931905,0.022418387704959464,0.02242614116943686,-0.0011525300508126433,0.042865800230437894,-0.00022377411697244165,0.00022377411697244165,0.973,0.97,0.963,0.927,-0.0338205408335881,-0.0349936310105563,-0.10406614037011648,0.042287803858449095,Directionally positive but marginal,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
M1_Macro_vs_M2_Macro_Oil__raw_ratio_stress__All_Eligible,Oil_Rents_GDP_Pct_lag1,raw_ratio_stress,Inward_FDI_Net_Flow_GDP_Pct,All_Eligible,Future_Period,train_to_2016__test_from_2017,RandomForest,1046,181,894050376,added_model_vs_strongest_benchmark,Training_Mean,M2_Macro_Oil,2000,-0.10553813740844298,-0.10414210882911579,-0.1120288630654803,-0.611551378347649,0.2991522971327495,0.001396028579327191,0.001396028579327191,0.3695,0.3665,0.3655,0.365,-2.4888691151251248,-2.4831872328634312,-3.29468337098114,-1.714215244410987,Setup-dependent,181,2000,181,181,99,115.0,130,66.0,True,e9eb3611899bd73b2300852455f8112bf077bce6e8e4072a340d81238e88cfe8
