sample_id,signal,target_role,target,universe,validation,split_id,algorithm,test_rows,test_countries,bootstrap_seed,comparison_type,left_predictor,right_predictor,bootstrap_replicates,point_delta_r2,bootstrap_median_delta_r2,bootstrap_mean_delta_r2,bootstrap_ci_low_delta_r2,bootstrap_ci_high_delta_r2,bootstrap_median_minus_point_delta_r2,bootstrap_abs_median_minus_point_delta_r2,p_delta_r2_gt_0,p_delta_r2_gt_0p0025,p_delta_r2_gt_0p005,p_delta_r2_gt_0p01,point_delta_mae,bootstrap_median_delta_mae,bootstrap_ci_low_delta_mae,bootstrap_ci_high_delta_mae,five_way_unit_verdict,countries_N,replicates,draws_min,draws_max,distinct_countries_min,distinct_countries_median,distinct_countries_max,duplicate_draws_median,all_replicates_exact_N_draws,draw_count_matrix_sha256
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0014397090248410294,0.0014332661288127269,0.0014198931210927257,-0.00013461137818130084,0.002931687201709731,-6.442896028302503e-06,6.442896028302503e-06,0.9615,0.0775,0.0,0.0,-0.000651911938529981,-0.0005284688301059326,-0.011453611518886271,0.010427082428956767,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,ElasticNet,279,42,951138406,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.13836236341509145,0.14082422649969922,0.147360340129172,-0.04096295247371775,0.38499789693749303,0.002461863084607774,0.002461863084607774,0.925,0.9195,0.9135,0.8985,0.2648021398710356,0.2407118054734032,-0.2133533550927345,0.8947072143290007,Directionally positive but marginal,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,RandomForest,279,42,951138406,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.012865711260567902,0.012157732558784051,0.0117548704003953,-0.03129273774817152,0.05209036600471478,-0.0007079787017838512,0.0007079787017838512,0.7105,0.6725,0.6275,0.54,-0.05109247122763838,-0.04911107367928835,-0.16639134384122767,0.06834205512002366,Setup-dependent,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2015__test_from_2016,RandomForest,279,42,951138406,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.2041835145859432,0.1987078415847336,0.2114287278220401,0.017910201447735717,0.4693259377242344,-0.005475673001209602,0.005475673001209602,0.9855,0.985,0.985,0.9805,0.12429914556859467,0.12362464905280945,-0.35063414168221557,0.6364703612942965,Supported and practically material,42,2000,42,42,20,27.0,33,15.0,True,b3649e99b5cb910f9e640bb3f54cfcdb52ead896b30a890f221d333c82a90e45
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,Ridge,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.001457345290242995,0.0014562417691939555,0.0014716730153572469,0.00036340179041132744,0.0027867638418214097,-1.1035210490395464e-06,1.1035210490395464e-06,0.992,0.052,0.0,0.0,-0.001101428991272524,-0.0011063062834162363,-0.012128822874792788,0.009465084791169824,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,Ridge,238,41,3401238536,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.12641743856551835,0.12775936508751734,0.14094646285959386,-0.07105957088642904,0.4350313369476973,0.0013419265219989929,0.0013419265219989929,0.8885,0.882,0.8775,0.866,0.3956784734459915,0.3765883608620022,-0.15023817882022608,1.020629229149428,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0013376264627423806,0.0013316221390280436,0.0013520993118874298,0.00032093686051852034,0.00257050039869075,-6.004323714337012e-06,6.004323714337012e-06,0.9905,0.032,0.0,0.0,-0.0011863393260513888,-0.0012258090225967244,-0.011358765044462026,0.00867362517146259,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,ElasticNet,238,41,3401238536,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.12587261251146165,0.12745612068283257,0.1404770675694378,-0.07232009071197143,0.4359106280717969,0.0015835081713709287,0.0015835081713709287,0.885,0.8785,0.873,0.864,0.39837444494530017,0.3781367349566551,-0.14916362094601396,1.0293699949650057,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,RandomForest,238,41,3401238536,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.0009419043046536846,0.0008431866359308593,0.002130631971518288,-0.0396852942421476,0.052704016446459424,-9.871766872282528e-05,9.871766872282528e-05,0.5185,0.471,0.4235,0.344,0.0003567635521939394,-0.003242462594453155,-0.10551883336565511,0.10979436166763107,Setup-dependent,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2016__test_from_2017,RandomForest,238,41,3401238536,added_model_vs_strongest_benchmark,Lagged_Flow,M3_Macro_Oil_RegQuality,2000,0.19104261666468725,0.18425284742113401,0.2051626837505157,-0.016599191169567117,0.5576150015284926,-0.006789769243553234,0.006789769243553234,0.9565,0.9515,0.948,0.9405,0.20422936276530157,0.20763183401889806,-0.35021943391096944,0.7293143799892647,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,ae0f9def1859b650c640ce99187c94dd14e8175fa6b1e4034552153e909aa229
M2_Macro_Oil_vs_M3_Macro_Oil_RegQuality__primary__Oil_Rent_Intensive_Pre2016_ge5pct,Regulatory_Quality_lag1,primary,Inward_FDI_Net_Flow_asinh,Oil_Rent_Intensive_Pre2016_ge5pct,Future_Period,train_to_2018__test_from_2019,Ridge,158,41,1789317699,signal_increment,M2_Macro_Oil,M3_Macro_Oil_RegQuality,2000,0.001952207705408937,0.0020119028450604204,0.0020379802651295945,-0.0018017969392278468,0.00568901877320237,5.969513965148332e-05,5.969513965148332e-05,0.8755,0.4045,0.0595,0.0,0.004631789879496306,0.00426801611755856,-0.021131971943982402,0.030401835619871538,Directionally positive but marginal,41,2000,41,41,19,26.0,32,15.0,True,d3bd3e4ea16de2bff22662a462dd0d8d25a808d52593bf564a2d56228c218661
